"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200311109875,2,2003/11/10,2005/11/08,ISSUED,9,2007/11/08,425000,470000,,,"2 FAMILY DWELLING",2,4031,6,657,,"RHODE ISLAND",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GARY GEE AIA",4158638881,"ERECT A 3 STORY 2 DWELLING UNITS",
#200311109875,2,2003/11/10,2005/11/08,ISSUED,9,2007/11/08,425000,470000,,,"2 FAMILY DWELLING",2,4031,6,659,,"RHODE ISLAND",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GARY GEE AIA",4158638881,"ERECT A 3 STORY 2 DWELLING UNITS",
#200312021446,3,2003/12/02,2005/11/23,ISSUED,9,2006/11/23,40000,75000,APARTMENTS,12,APARTMENTS,12,1151,19,800,,LYON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"STAN TENG",4155538073,"RESPONSE TO NOV #20033880 REMOVE 2 ILLEGAL UNITS FROM G/F MAINTAIN 11 DWELLING UNITS W/LEGAL STATUS",
#200312021446,3,2003/12/02,2005/11/23,ISSUED,9,2006/11/23,40000,75000,APARTMENTS,12,APARTMENTS,12,1151,19,1998,,"GOLDEN GATE",AV,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"STAN TENG",4155538073,"RESPONSE TO NOV #20033880 REMOVE 2 ILLEGAL UNITS FROM G/F MAINTAIN 11 DWELLING UNITS W/LEGAL STATUS",
#200312021446,3,2003/12/02,2005/11/23,ISSUED,9,2006/11/23,40000,75000,APARTMENTS,12,APARTMENTS,12,1151,19,1980,,"GOLDEN GATE",AV,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"STAN TENG",4155538073,"RESPONSE TO NOV #20033880 REMOVE 2 ILLEGAL UNITS FROM G/F MAINTAIN 11 DWELLING UNITS W/LEGAL STATUS",
#200312303203,6,2003/12/30,2005/11/29,ISSUED,9,,,,"RECREATION BLDG",0,,,7068,1,151,,MONTANA,ST,,,,,,,,,,,,"MARK DORIAN BUREAU OF ARCHITECTURE 30 VAN NESS AVE",4155574700,"DEMOLISH A ONE STORY RECREATION BUILDING",
#200312303204,6,2003/12/30,2005/11/29,ISSUED,9,,,,"RECREATION BLDG",0,,,7068,1,151,,MONTANA,ST,,,,,,,,,,,,"MARK DORIAN BUREAU OF ARCHITECTURE - 30 VAN NESS",4155574700,"DEMOLISH 2 STORIES OF RECREATION BLDG.",
#200401063389,3,2004/01/06,2005/11/29,ISSUED,9,,,50000,"RECREATION BLDG",0,"RECREATION BLDG",0,7068,1,151,,MONTANA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"MARK DORIAN -BUREAU OF ARCHITECTURE 30 VAN NESS AV",,"DEMOLISH PORTION OF THE EXISTING ROOM  REINFORCE THE OPENINGS W/A NEW ONE HOUR FIRE RATED WALL ASSEM",
#200401204373,3,2004/01/20,2005/11/14,ISSUED,9,2006/11/14,125000,125000,APARTMENTS,3,APARTMENTS,3,215,17,1361,,WASHINGTON,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"KERMAN/MORRIS ARCH 69-A WATER ST SF CA94133",,"EXPANSION OF GARAGE REBUILD REAR INTERIOR STAIRS IN NEW CONFIGURATION.2 NEW KITCHEN ROOF DECK FOR PRIVATE USE OF TOP UNIT.",
#200401204373,3,2004/01/20,2005/11/14,ISSUED,9,2006/11/14,125000,125000,APARTMENTS,3,APARTMENTS,3,215,17,1357,,WASHINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"KERMAN/MORRIS ARCH 69-A WATER ST SF CA94133",,"EXPANSION OF GARAGE REBUILD REAR INTERIOR STAIRS IN NEW CONFIGURATION.2 NEW KITCHEN ROOF DECK FOR PRIVATE USE OF TOP UNIT.",
#200401305227,3,2004/01/30,2005/11/16,ISSUED,9,2006/11/16,27000,27000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2626,27,60,,LOWER,TR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"DONALD K. OLSEN AIA 666 BRIDGEWAY  SAUSALITO CA",4153320297,"ENCLOSE THE (E) ENTRY PATIO WITH AN SLOPE ALUMINUM FRAM E SKYLIGHT.",
#200402236921,2,2004/02/23,2005/11/17,ISSUED,9,2011/11/17,25500000,25500000,,,APARTMENTS,165,3978,1,450,,"RHODE ISLAND",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"A.R. SANCHEZ",4153338080,"ERECT A 4 STORY 165 UNIT RESIDENTIAL BLDG WITH/PARKING/STORAGE",
#200402236957,6,2004/02/23,2005/11/30,ISSUED,9,,,,"1 FAMILY DWELLING",1,,,1150,19,2072,,"GOLDEN GATE",AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WILLIAM PASHELINSKY",4153793676,"DEMOLISH A ONE STORY SINGLE FAMILY DWELLING",
#200403098146,3,2004/03/09,2005/11/04,ISSUED,9,2006/11/04,90000,165000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3584,32,3976,,19TH,ST,,,,,,,,,,,,,,"WORK INCL NEW ROOF STRUC WORK MEP&FINISHES ASSOC.WITH THE EXPANSION OF THE HOME THERE WILL BE NO",
#200403189010,3,2004/03/18,2005/11/18,ISSUED,9,2006/11/18,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2127,13,64,,LINARES,AV,,,ANTHONY,WONG,4156818280,"TONI'S  CONSTRUCTION",16TH,AV,"SAN FRANCISCO",CA,94116-0000,"BENJI LAI",,"ADD TWO BEDROOMS IN THE FRONT OF THE HOUSE ABOVE 1ST STORY LIVING ROOM AND MAKE A PORCH",
#200403199158,3,2004/03/19,2005/11/18,ISSUED,9,2006/11/18,35000,50000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2701,23,32,,CARSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WILLIAM WALTERS.",,"RAISE ROOF AT REAR  NEW DECK AND SPIRAL STAIR.",
#200403249505,3,2004/03/24,2005/11/23,ISSUED,9,2011/11/29,130000000,130000000,MUSEUM,0,MUSEUM,0,1700,1,55,,CONCOURSE,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"JOHN RUFFO",4154330120,"ERECT MUSEUM & RESEARCH  BUILDING 3 STORIES  2 BASEMENTS",
#200404141320,3,2004/04/14,2005/11/30,ISSUED,9,2006/11/30,200000,300000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1800,010A,1359,,45TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION AT REAR  ADD ONE MORE UNIT",
#200404221974,3,2004/04/22,2005/11/01,ISSUED,9,2006/05/01,6000,50000,APARTMENTS,3,APARTMENTS,3,115,14,434,,GREEN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"LERNER + ASSOCIATES ARCHITECTS",,"SCOPE OF WORK TO LEGALIZE WORK WITHOUT PERMIT WHICH INCLUED INFILL OF LIGHTWELL. ADDITIONAL WORK",
#200404221974,3,2004/04/22,2005/11/01,ISSUED,9,2006/05/01,6000,50000,APARTMENTS,3,APARTMENTS,3,115,14,436,,GREEN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"LERNER + ASSOCIATES ARCHITECTS",,"SCOPE OF WORK TO LEGALIZE WORK WITHOUT PERMIT WHICH INCLUED INFILL OF LIGHTWELL. ADDITIONAL WORK",
#200405053134,3,2004/05/05,2005/11/28,ISSUED,9,2006/11/28,40000,105000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1158,37,1927,,"GOLDEN GATE",AV,,,"DOMINIC MOCK",,4157137987,"MO CONSTRUCTION",33RD,AV,"SAN FRANCISCO",CA,94116-2201,,,"RAISE UP HOUSE ABOUT 4'6""TO BUILD A 2 CAR GARAGE.BUILD NEW WALLS/FOUNDATION @ BSMT.RELOCATE STAIRS &",
#200405123694,3,2004/05/12,2005/11/21,ISSUED,9,2006/11/21,90000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6505,26,833,,DOUGLASS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW GARAGE AT BASEMENT. NEW GARDEN ROOM +BATH AT BASEMENT CURBCUT RAMP. REPLACE BACK STAIRS (PER VAR",
#200405123694,3,2004/05/12,2005/11/21,ISSUED,9,2006/11/21,90000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6505,26,835,,DOUGLASS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW GARAGE AT BASEMENT. NEW GARDEN ROOM +BATH AT BASEMENT CURBCUT RAMP. REPLACE BACK STAIRS (PER VAR",
#200405184200,3,2004/05/18,2005/11/22,ISSUED,9,2006/11/22,52000,52000,"RETAIL SALES",0,"RETAIL SALES",0,541,24,2001,,UNION,ST,,,,,,,,,,,,CSI,,"ADD TWO RADIO EQUIPMENT CABINETS TO (E) WIRELESS COMMUNICATIONS FACILITY REPLACE 9 EXISTING ANTENNA",
#200405204458,2,2004/05/20,2005/11/10,ISSUED,9,2010/05/14,3000000,7500000,,,APARTMENTS,32,3570,5,566,,"SOUTH VAN NESS",AV,,,,,,,,,,,,,,"ERECT A NEW 32 UNIT 5 STORY RES. BLDNG.",
#200406015248,3,2004/06/01,2005/11/23,ISSUED,9,2006/11/23,100000,115000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1003,40,2832,,SACRAMENTO,ST,,,,,,,,,,,,"WM PATTENGILL 415 BELLA VISTA WAY SF  CA 94127",,"CONSTRUCT 2 CAR GARAGE & STREET LEVEL IN FRONT SETBACK  ROOFDECK W/ PLANTERS  (N) CURB CUT.",
#200407158962,3,2004/07/15,2005/11/04,ISSUED,9,2006/11/04,40000,115000,"2 FAMILY DWELLING",2,APARTMENTS,3,6048,18,144,,WAYLAND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CHANGE STORE TO 3RD UNIT WITH NEW GARAGE AND LEGALIZE 2ND UNIT (PLANNING DEPT# CASE NO# 2002.0917C)",
#200407158962,3,2004/07/15,2005/11/04,ISSUED,9,2006/11/04,40000,115000,"2 FAMILY DWELLING",2,APARTMENTS,3,6048,18,475,,GIRARD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CHANGE STORE TO 3RD UNIT WITH NEW GARAGE AND LEGALIZE 2ND UNIT (PLANNING DEPT# CASE NO# 2002.0917C)",
#200407209317,3,2004/07/20,2005/11/22,ISSUED,9,2006/11/22,97000,107000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2776,1,2,,HOFFMAN,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GREGORY IBOSHI  HUANG IBOSHI ARCHITECTURE",4152177055,"ALTER (E)2 UNIT BLDG.-RENOVATION UPPER UNIT MINOR ALTER TO EXTERIOR & ADD ROOF DECK W/ACCESS ENCL.",
#200407219345,6,2004/07/21,2005/11/09,ISSUED,9,,,,"2 FAMILY DWELLING",2,,,3731,67,35,,MOSS,ST,,,DONIE,DONOVAN,,"DONIE O DONOVAN",HIGHLAND,AV,"SAN MATEO",CA,94401-0000,"GABRIEL Y. NG AIA 1038 POST ST#A SF CA 94109",,"DEMOLISH A 2 STORY 2 FAMILY DWELLING",
#200407219345,6,2004/07/21,2005/11/09,ISSUED,9,,,,"2 FAMILY DWELLING",2,,,3731,67,33,,MOSS,ST,,,DONIE,DONOVAN,,"DONIE O DONOVAN",HIGHLAND,AV,"SAN MATEO",CA,94401-0000,"GABRIEL Y. NG AIA 1038 POST ST#A SF CA 94109",,"DEMOLISH A 2 STORY 2 FAMILY DWELLING",
#200407219348,2,2004/07/21,2005/11/09,ISSUED,9,2007/11/09,350000,727881,,,APARTMENTS,3,3731,67,35,,MOSS,ST,,,DONIE,DONOVAN,,"DONIE O DONOVAN",HIGHLAND,AV,"SAN MATEO",CA,94401-0000,"GABRIEL NG 1038 POST ST#A SF CA 94109",,"ERECT 4 STORIES OF 3 DWELLING UNITS.",
#200407219348,2,2004/07/21,2005/11/09,ISSUED,9,2007/11/09,350000,727881,,,APARTMENTS,3,3731,67,31,,MOSS,ST,,,DONIE,DONOVAN,,"DONIE O DONOVAN",HIGHLAND,AV,"SAN MATEO",CA,94401-0000,"GABRIEL NG 1038 POST ST#A SF CA 94109",,"ERECT 4 STORIES OF 3 DWELLING UNITS.",
#200407219348,2,2004/07/21,2005/11/09,ISSUED,9,2007/11/09,350000,727881,,,APARTMENTS,3,3731,67,33,,MOSS,ST,,,DONIE,DONOVAN,,"DONIE O DONOVAN",HIGHLAND,AV,"SAN MATEO",CA,94401-0000,"GABRIEL NG 1038 POST ST#A SF CA 94109",,"ERECT 4 STORIES OF 3 DWELLING UNITS.",
#200407219442,3,2004/07/21,2005/11/07,ISSUED,9,2006/11/07,28000,55000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2444,006B,2567,,43RD,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDENDUM FOR APPROVED SITE PERMIT APPLICATION #2003/02/21/8018",
#200407239655,3,2004/07/23,2005/11/29,ISSUED,9,2006/11/29,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6558,8,16,,CLIPPER,ST,,,,,,,,,,,,,,"DEMOLISH EXISTING BATHROOMS (2) & REPLACE. DEMOLISH (E) LAUNDRY PORCHES 2  AND EXTERIOR STAIRS AND REPLACE WITH BASEMENT LAUNDRY ROOM  SPIRAL STAIR & 2 NEW BEDROOMS. DRY ROT REPAIR.",
#200407239655,3,2004/07/23,2005/11/29,ISSUED,9,2006/11/29,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6550,8,18,,CLIPPER,ST,,,,,,,,,,,,,,"DEMOLISH EXISTING BATHROOMS (2) & REPLACE. DEMOLISH (E) LAUNDRY PORCHES 2  AND EXTERIOR STAIRS AND REPLACE WITH BASEMENT LAUNDRY ROOM  SPIRAL STAIR & 2 NEW BEDROOMS. DRY ROT REPAIR.",
#200408091052,3,2004/08/09,2005/11/22,ISSUED,9,2006/11/22,35000,65000,"2 FAMILY DWELLING",2,APARTMENTS,3,183,37,1233,,PACIFIC,AV,,,,,,,,,,,,"VAN LY",,"CONVERT (E) 2ND FL INTO A DWELLING UNIT. CONVERT (E) BASEMENT STORAGE INTO GARAGE EXTENSION. REPLACE",
#200408091052,3,2004/08/09,2005/11/22,ISSUED,9,2006/11/22,35000,65000,"2 FAMILY DWELLING",2,APARTMENTS,3,183,37,1237,,PACIFIC,AV,,,,,,,,,,,,"VAN LY",,"CONVERT (E) 2ND FL INTO A DWELLING UNIT. CONVERT (E) BASEMENT STORAGE INTO GARAGE EXTENSION. REPLACE",
#200408091052,3,2004/08/09,2005/11/22,ISSUED,9,2006/11/22,35000,65000,"2 FAMILY DWELLING",2,APARTMENTS,3,183,37,1235,,PACIFIC,AV,,,,,,,,,,,,"VAN LY",,"CONVERT (E) 2ND FL INTO A DWELLING UNIT. CONVERT (E) BASEMENT STORAGE INTO GARAGE EXTENSION. REPLACE",
#200408161657,3,2004/08/16,2005/11/17,ISSUED,9,2006/11/17,60000,60000,"RETAIL SALES",12,"RETAIL SALES",12,193,25,759,,JACKSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"H. LEE 1609 NORIEGA ST",,"REMODEL (E) STORE TO GROCERY STORE  CAN & DRY GOODS  BASEMENT  GROUND FLOOR AND MEZE. INSTALL HANDIC",
#200408161657,3,2004/08/16,2005/11/17,ISSUED,9,2006/11/17,60000,60000,"RETAIL SALES",12,"RETAIL SALES",12,193,25,761,,JACKSON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"H. LEE 1609 NORIEGA ST",,"REMODEL (E) STORE TO GROCERY STORE  CAN & DRY GOODS  BASEMENT  GROUND FLOOR AND MEZE. INSTALL HANDIC",
#200408252559,3,2004/08/25,2005/11/07,ISSUED,9,2006/11/07,70000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,665,13,1642,,BUSH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ROSSINGTON ARCHITECTURE 4529  18TH ST SF 94114",,"VERTICAL ADDITION- RAISING THE BUILDING 3-0  FACADE RENOVATION  ADD WINDOWS AT REAR WALL",
