"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200411139091,2,2004/11/13,2008/03/17,ISSUED,9,2010/03/17,300000,650000,,,"2 FAMILY DWELLING",2,5054A,93,28,,MEGAN,DR,,,"JOSEPH IMBELLONI",,4156477333,"IMBELLONI CONSTRUCTION",19TH,ST,"SAN FRANCISCO",CA,94110,,,"TO ERECT 3 STORIES OF 2 FAMILY DWELLING."
#200501112946,3,2005/01/11,2008/03/18,ISSUED,9,2010/03/18,340000,850000,"1 FAMILY DWELLING",1,APARTMENTS,3,1053,12,2564,,SUTTER,ST,,,,,,,,,,,,,,"EXISTING SINGL FAM DWG TO BE ALTERED INTO 3 UNITS BLDG HORIZONTAL & VERTICAL ADDITIONS"
#200503258439,3,2005/03/25,2008/03/05,ISSUED,9,2010/03/05,200000,480000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3617,55,28,,HILL,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATION OF (E) 1ST   2ND AND 3RD FLOORS."
#200505203083,3,2005/05/20,2008/03/28,ISSUED,9,2010/04/01,600000,680000,,,APARTMENTS,3,3594,41,576,,SHOTWELL,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RELOCATE (E) 1 FAMILY STRUCTURE EASTWARD - 7 FT REVISE (E) BLD HT FR 18' TO 20 FT CONSTRUCT (N) 4 STORY  2 FAMILY DWELLINGS UNIT AT REAR"
#200505233203,3,2005/05/23,2008/03/07,ISSUED,9,2009/03/07,200000,250000,APARTMENTS,5,APARTMENTS,5,1104,7,148,,"TERRA VISTA",AV,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COMBINE 2 UNITS @ TOP FLOOR INTO 1.  ADD 1 TOWNHOUSE UNIT OVER 3 GARAGES @ REAR FRONTAGE ON O'FARRELL. EXPAND LENGTH OF BUILDING TOWARD THE REAR."
#200507208180,3,2005/07/20,2008/03/27,ISSUED,9,2010/09/27,1500000,10000000,APARTMENTS,51,APARTMENTS,69,3747,12,325,,FREMONT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO APPROVED SITE PERMIT#9913300/S-R4. SCOPE OF REVISED WORK INCLUDES ADDTION OF 18 UNITS WITHIN SAME BUILDING ENVELOPE. NO CHANGE IN HEIGHT. ONLY FLOOR TO FLOOR DIMENSION IS CHANGED. VALUATION ONLY INCREASED BY $10M FOR ADDED SQUARE FOOTAGE-- TOTAL ESTIMATED CONSTRUCTION COST=$21M "
#200508150294,3,2005/08/15,2008/03/12,ISSUED,9,2009/03/12,100000,256000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,5290,45,1617,,KIRKWOOD,AV,,,"BLANCA ELISA  EMILIO",MORAN,4158599604,"ASTORGA CONST CO","A CAYUGA",ST,"SAN FRANCISCO",CA,94112-0000,,,"ADDITION-HORIZONTAL & VERTICAL TO (E) HOUSE. Vertical addition of 2 stories to make 3 stories. Adding 1 more unit to make 2 units."
#200509082369,1,2005/09/08,2008/03/05,ISSUED,9,2014/03/05,35000000,67900000,,,APARTMENTS,135,3735,47,1,,HAWTHORNE,ST,,,ANDY,SHREK,4157732370,"WEBCOR CONSTRUCTION LP","MARINERS ISLAND",BL,"SAN MATEO",CA,94404-0000,,,"ERECT A 24-STORY  135 MIXED USE RESIDENTIAL  COMMERCIAL AND PARKING"
#200512029382,3,2005/12/02,2008/03/17,ISSUED,9,2013/05/10,23307000,23307000,OFFICE,0,APARTMENTS,67,4106,27,800,,MINNESOTA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADAPTIVE RE-USE OF EXISTING BUILDING & CONSTRUCTION OF BUILDINGS & BELOW - GRADE GARAGES FOR 142 RESIDENTIAL CONDOMINIUMS  168 PARKING SPACES  6 300 S.F. OF OFFICE SPACE & 2 100 S.F. OF CAFE SPACE. THIS IS FOR NORTH COURT SITE PERMIT ONLY 67 UNITS RESIDENTIAL  site plan was approved by DEbella SFFD"
#200602214982,3,2006/02/21,2008/03/25,ISSUED,9,2009/03/25,87000,87000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3166,5,155,,WESTWOOD,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INTERIOR REMODEL PER PLAN TO INCLUDE ADDITIONS OF BATHROOMS IN BASEMENT AND STORAGE ATTIC  DECK AT REAR  WINDOW REPLACEMENT AND INTERIOR FINISHES AS NEEDED TO RESOLVE NOV 2004047391"
#200604199319,3,2006/04/19,2008/03/18,ISSUED,9,2009/03/18,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1666,30,878,,24TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION- ADD NEW FULL BATH AT GROUND FLOOR  REARRANGE BATHROOM AT 2ND & 3RD FLOORS  REARRANGE ROOMS PER PLAN. (N) REAR STAIR & DECK. TO ABATE NOV #200666399."
#200604259890,2,2006/04/25,2008/03/19,ISSUED,9,2010/03/19,400000,610000,,,"1 FAMILY DWELLING",1,5894,40,122,,MAYNARD,ST,,,MICHAEL,MANN,4157255930,"MANN ESCAVATION AND DEMOLITON",44TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"ERECT 2 STORY  TYPE 5  1 DWELLING UNIT NEW BUILDING."
#200606275202,3,2006/06/27,2008/03/26,ISSUED,9,2010/03/26,200000,400000,"2 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1405,53,337,,28TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO COMPLY WITH BID NOV#200343967 TO LEGALIZE WORK PERFORMED WITHOUT PERMIT INCLUDING DEMOLITION OF 4TH FLOOR PENTHOUSE LESS 10'X20' AND 3 STORY STRUCTURE AT SOUTH SIDE  CONSTRUCTION OF REPLACEMENT 4 STORY LESS 25'X35'  STRUCTURAL UPGRADES INCLUDING FOUNDATION REPLACEMENT AND NEW ELECTRICAL AND PLUB."
#200607065786,3,2006/07/06,2008/03/12,ISSUED,9,2009/03/12,150000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6754,31,158,,CAYUGA,AV,,,,,,,,,,,,,,"ADD 3RD FLOOR 3 BEDROOMS 2 BATH TO (E) BLDNG.  ENLARGE GARAGE  ADD WORK ROOM AT REAR OF GARAGE  NEW 7'-0"" REAR DECK  HORIZONTAL & VERTICAL ADDITION"
#200607176774,3,2006/07/17,2008/03/12,ISSUED,9,2009/03/12,217000,217000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5574,9,132,,FAITH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION TO & REMODEL OF (E) SINGLE FAMILY DWELLING INCLUDING: REMODEL & HORIZONTAL ADDITION AT 1ST LEVEL  NEW VERTICAL ADDITION AT 2ND LEVEL."
#200607318131,3,2006/07/31,2008/03/10,ISSUED,9,2009/03/10,70000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6695,001A,319,,LAIDLEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION @ TOP FLOOR ON THE REAR & SIDE. EXPANSION OF 2 (E) BEDROOMS & RENOVATION OF BATHROOM. TOTAL ADDED AREA IS 1620 SQ FT."
#200609071637,3,2006/09/07,2008/03/03,ISSUED,9,2009/03/03,76000,100000,"FOOD/BEVERAGE HNDLNG",0,OFFICE,0,6522,1,3001,,24TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW ACCESSIBLE BATHROOM FOUNDATION RETROFIT CHANGE OF USE."
#200609142323,3,2006/09/14,2008/03/13,ISSUED,9,2008/07/13,1000,5000,"1 FAMILY DWELLING",2,"1 FAMILY DWELLING",2,1432,43,204,,02ND,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"IN RESPONSE TO NOV 200671091 THIS APPLICATION IS TO RECONNECT THE G/F LIVING AREA WITH 2/F TO BECOME 1 UNIT."
#200609253267,3,2006/09/25,2008/03/31,ISSUED,9,2009/03/31,250000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5925,24,145,,GIRARD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW HORIZONTAL LAND VERTICAL ADDITION TO THE FRONT OF EXISTING BUILDING"
#200609273558,3,2006/09/27,2008/03/03,ISSUED,9,2009/03/03,150000,165000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5677,14,307,,BOCANA,ST,,,"JAMES G",BYRNE,4156573391,"J & A  CONSTRUCTION",29TH,ST,"SAN FRANCISCO",CA,94110-0000,,,"CONSTRUCT AN ADDITION TO AN EXISTING SECOND STORY CONSISTING OF 2 BEDROOMS AND A (N) BATH"
#200610195533,3,2006/10/19,2008/03/13,ISSUED,9,2009/03/13,175000,175000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,568,24,1815,,VALLEJO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"KITCHEN EXTENSION ON EAST SIDE. SUNROOM ADDITON ON SOUTH SIDE."
#200610255995,2,2006/10/25,2008/03/20,ISSUED,9,2010/03/20,650000,1500000,,,APARTMENTS,3,3638,86,3089,,22ND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 4 STORY 3 DWELLING UNIT"
#200610255995,2,2006/10/25,2008/03/20,ISSUED,9,2010/03/20,650000,1500000,,,APARTMENTS,3,3638,86,3093,,22ND,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 4 STORY 3 DWELLING UNIT"
#200610255995,2,2006/10/25,2008/03/20,ISSUED,9,2010/03/20,650000,1500000,,,APARTMENTS,3,3638,86,3091,,22ND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 4 STORY 3 DWELLING UNIT"
#200610306414,3,2006/10/30,2008/03/21,ISSUED,9,2009/03/21,209000,209000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3578,81,3632,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SEISMIC FOUNDATION UPGRADE; REPLACE (E) 3 STORY REAR PORTION OF HOUSE WITH 2-STORY REAR YARD ADDITION AND NEW 3RD STORY ADDITION INTERIOR REMODEL. 1'-9"" EXTENSION BEYOND (E) HOUSE INTO REAR YARD. NEW 3RD SOTRY ADDITION IS LESS THAN 500 SF & DOES NOT REQUIRE 2ND MEANS OF EGRESS."
#200611208161,3,2006/11/20,2008/03/19,ISSUED,9,2008/09/19,10000,10000,"2 FAMILY DWELLING",2,"1 FAMILY DWELLING",1,3619,17,880,,DOLORES,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED UNIT MERGER INTERIOR ALTERATIONS."
#200611208161,3,2006/11/20,2008/03/19,ISSUED,9,2008/09/19,10000,10000,"2 FAMILY DWELLING",2,"1 FAMILY DWELLING",1,3619,17,882,,DOLORES,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED UNIT MERGER INTERIOR ALTERATIONS."
#200612149869,3,2006/12/14,2008/03/26,ISSUED,9,2010/03/26,200000,400000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1766,46,1035,,IRVING,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED 2 story rear ADDITION AND ALTERATION TO EXISTING BUILDING PROPOSED A NEW RESTAURANT AT GROUND FLOOR. Raise building approximately 2.5 FEET. SITE PERMIT APPLICATION."
#200612149869,3,2006/12/14,2008/03/26,ISSUED,9,2010/03/26,200000,400000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1766,46,1037,,IRVING,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED 2 story rear ADDITION AND ALTERATION TO EXISTING BUILDING PROPOSED A NEW RESTAURANT AT GROUND FLOOR. Raise building approximately 2.5 FEET. SITE PERMIT APPLICATION."
#200612149869,3,2006/12/14,2008/03/26,ISSUED,9,2010/03/26,200000,400000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1766,46,1033,,IRVING,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED 2 story rear ADDITION AND ALTERATION TO EXISTING BUILDING PROPOSED A NEW RESTAURANT AT GROUND FLOOR. Raise building approximately 2.5 FEET. SITE PERMIT APPLICATION."
#200701020832,3,2007/01/02,2008/03/27,ISSUED,9,2008/07/27,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2936A,16,49,,ROCKAWAY,AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REV. TO APPLIC. #2006/04/03/8099: STRAIGHTENING OUT REAR FACADE AS WELL AS ADDITIONAL SQUARE FOOTAGE ON THE FIRST FLOOR."
#200701051062,5,2007/01/05,2008/03/13,ISSUED,9,2010/03/13,100000,432300,,,,,279,14,1299,,BUSH,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TEMPORARY SHORING & UNDERPINNING AS REQUIRED FOR BPN# 2005-03-10-7166. WORK UNDER THIS PERMIT TO BE AN UNDERPINNING PIERS & SOLDIER BEAMS EXCEPT UNDERPINNING PIERS #27 TO #31 AS SHOWN ON STREET #SP1"
#200701171817,3,2007/01/17,2008/03/07,ISSUED,9,2009/03/07,92375,92375,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6653,13,1782,,SANCHEZ,ST,,,"MASCHERONI CONSTRUCTION",,4159701475,"MASCHERONI CONSTRUCTION",GALVEZ,ST,"SAN FRANCISCO",CA,94124-0000,,,"BASEMENT LEVEL-FOUNDATION & SHEAR WALL. MAIN LEVEL-REMODEL & ADDITION TO (E) KITCHEN AND BATH. REMODEL (E) BEDROOM. UPPER LEVEL-ADD STORAGE  BEDROOM AND BATH. REMODEL (E) BEDROOM. TOTAL ADDITION 223 S.F. PROJECT S.F. 875 S.F."
#200701252625,3,2007/01/25,2008/03/21,ISSUED,9,,,200000,CLINICS-MEDIC/DENTAL,0,CLINICS-MEDIC/DENTAL,0,4849,16,2401,,KEITH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"GENERAL BUILDING RENOVATION FOR ADA. CONSTRUCT ADA PARKING AT (E) PARKING LOT."
#200702073645,2,2007/02/07,2008/03/31,ISSUED,9,2010/03/31,475000,529421,,,"1 FAMILY DWELLING",1,7553,39,102,,CONRAD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT A NEW 2 STORY  1 BASEMENT  SINGLE FAMILY DWELLING UNIT."
#200702073648,2,2007/02/07,2008/03/31,ISSUED,9,2010/03/31,575000,608096,,,"1 FAMILY DWELLING",1,7553,39,101,,ARBOR,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT A NEW 2 STORY  1 BASEMENT SINGLE FAMILY DWELLING UNIT (revised plans R-2  2/15/08). "
#200702073649,6,2007/02/07,2008/03/31,ISSUED,9,,,,"1 FAMILY DWELLING",0,,,7553,39,101,,ARBOR,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO DEMOLISH 1 STORY SINGLE FAMILY DWELLING."
#200702154261,3,2007/02/15,2008/03/04,ISSUED,9,2010/03/04,400000,500000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2717,004D,3340,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION AND REMODEL OF 2 STORY AND BASEMENT TO A 3 STORY HOUSE. REMOVE AND REPLACE THIRD  "
#200702214574,3,2007/02/21,2008/03/31,ISSUED,9,2009/03/31,38575,38575,APARTMENTS,25,APARTMENTS,25,3704,6,416,,JESSIE,ST,,,"SIMPLEX GRINNELL",,9252730100,"SIMPLEX GRINNELL",PRESTON,AV,LIVERMORE,CA,94551-0000,,,"NEW FIRE SPRINKLER SYSTEM FOR CAR LIFT (STACKER) IN EXISTING BLDG SYSTEM IS TO COME FROM EXISTING SPRINKLER SYSTEM FOR BLDG"
#200702214574,3,2007/02/21,2008/03/31,ISSUED,9,2009/03/31,38575,38575,APARTMENTS,25,APARTMENTS,25,3704,6,418,,JESSIE,ST,,,"SIMPLEX GRINNELL",,9252730100,"SIMPLEX GRINNELL",PRESTON,AV,LIVERMORE,CA,94551-0000,,,"NEW FIRE SPRINKLER SYSTEM FOR CAR LIFT (STACKER) IN EXISTING BLDG SYSTEM IS TO COME FROM EXISTING SPRINKLER SYSTEM FOR BLDG"
#200703085757,3,2007/03/08,2008/03/04,ISSUED,9,2009/03/04,150000,275000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,71,005M,11,,LURMONT,TR,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXPAND & REMODEL 1ST FL- (N) S.F.=1190 SF (410 SF ADDED).  EXPAND & REMODEL 2ND FL- (N) S.F.=1110 SF (390 SF ADDED). ADD 1 BATHROOM TO 1ST FLOOR AND 2ND FLOOR."
#200703136166,3,2007/03/13,2008/03/07,ISSUED,9,2010/03/07,250000,325000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0465A,22,3434,,SCOTT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SEISMIC UPGRADE. RENOVATE/REMODEL EXISTING THIRD FLOOR. ADD NEW FOURTH FLOOR CONDITIONED AREA W/ATTENDANT TERRACE. ADD NEW STAIR PENTHOUSE W/ATTENDANT TERRANCE."
#200703136166,3,2007/03/13,2008/03/07,ISSUED,9,2010/03/07,250000,325000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0465A,22,3436,,SCOTT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SEISMIC UPGRADE. RENOVATE/REMODEL EXISTING THIRD FLOOR. ADD NEW FOURTH FLOOR CONDITIONED AREA W/ATTENDANT TERRACE. ADD NEW STAIR PENTHOUSE W/ATTENDANT TERRANCE."
#200703237076,3,2007/03/23,2008/03/14,ISSUED,9,2009/03/14,90000,198000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2323,026A,2222,,27TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION- HORIZONTAL EXTENSION AT REAR OF (E) BUILDING TOTAL AREA APPROX 870 SF."
#200703267253,2,2007/03/26,2008/03/26,ISSUED,9,2010/09/26,1675000,1850000,,,APARTMENTS,8,719,82,238,,OLIVE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 5 STORY 8 DWELLING UNIT CONDO"
#200703277398,3,2007/03/27,2008/03/07,ISSUED,9,2008/09/07,7350,7350,APARTMENTS,3,APARTMENTS,3,0488A,44,3350,,SCOTT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 3RD FLOOR BALCONY TO REAR OF BUILDING."
#200703287517,3,2007/03/28,2008/03/31,ISSUED,9,2009/03/31,100000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1847,14,1455,,06TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INTERIOR REMODEL OF KITCHEN  BREAKFAST RM AND BETH: MAIN FL: REMODEL OF MASTER BEDRM AND BATH. TOP FL: REMODEL OF BEDRM. G/F  ADDITION OF REAR STAIRS AND DECK TO REARYARD."
