"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200905077917,3,2009/05/07,2011/07/18,ISSUED,9,2012/07/18,30000,105000,"RETAIL SALES",,"RETAIL SALES",,654,001F,2429,,CALIFORNIA,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO PA #200808290389  TO DOCUMENT ADDITIONAL DEMOLITION OF WALLS & ROOF FRAMING APPROX 40 FT ON EAST & WEST PROPERTY LINES. TO RESTORE HISTORIC FRONT FACADE."
#200905158482,3,2009/05/15,2011/07/12,ISSUED,9,2012/07/12,250000,300000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1650,33,712,,08TH,AV,,,"JOHN JIN HANG",WEI,4157313860,"NGAIS CONS/JOHN JIM HANG WAI",45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"HORIZONTAL REAR ADDITION OF 3 STORY OF THE HOUSE INCLUDING (1) FAMILY ROOM  (3) BEDROOMS  (3) BATHROOMS  (2) OFFICES  (1) STUDY ROOM & (1) PLAY ROOM."
#200905158482,3,2009/05/15,2011/07/12,ISSUED,9,2012/07/12,250000,300000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1650,33,714,,08TH,AV,,,"JOHN JIN HANG",WEI,4157313860,"NGAIS CONS/JOHN JIM HANG WAI",45TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"HORIZONTAL REAR ADDITION OF 3 STORY OF THE HOUSE INCLUDING (1) FAMILY ROOM  (3) BEDROOMS  (3) BATHROOMS  (2) OFFICES  (1) STUDY ROOM & (1) PLAY ROOM."
#200910088672,3,2009/10/08,2011/07/18,ISSUED,9,2012/07/18,270000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1422,16,285,,11TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Remove (e) rear rooms & stair. upgrade rear wall to 1-hr. w/communication door on 2nd. & 3rd. floor. Remove non-conforming living area on ground floor & convert to garage only. upgrade (e) corridor to 1-hr."
#200910088672,3,2009/10/08,2011/07/18,ISSUED,9,2012/07/18,270000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1422,16,287,,11TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Remove (e) rear rooms & stair. upgrade rear wall to 1-hr. w/communication door on 2nd. & 3rd. floor. Remove non-conforming living area on ground floor & convert to garage only. upgrade (e) corridor to 1-hr."
#200912183526,6,2009/12/18,2011/07/22,ISSUED,9,2012/01/22,1000,7000,"1 FAMILY DWELLING",1,,,1641,26,226,,CABRILLO,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"DEMOLISH A SINGLE FAMILY DWELLING UNIT"
#200912183527,2,2009/12/18,2011/07/22,ISSUED,9,2013/07/22,500000,750000,,,"1 FAMILY DWELLING",2,1641,26,226,,CABRILLO,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ERECT 2 UNIT DWELLING WITH PRIVATE GARAGE"
#201002236954,3,2010/02/23,2011/07/05,ISSUED,9,2012/07/05,75000,365261,"TOURIST HOTEL/MOTEL",0,APARTMENTS,44,3753,8,372,,05TH,ST,,,HENRY,KARNILOWICZ,4156217533,"OCCIDENTAL EXPRESS",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"Construction of roof deck  stairs to roof deck from 3rd. flr. stair penthouse. Provide bicycle parking in basement. change of use from tourist to residential hotel. comply with nov#200557542 dated 03/09/05. Mechanical included"
#201002236954,3,2010/02/23,2011/07/05,ISSUED,9,2012/07/05,75000,365261,"TOURIST HOTEL/MOTEL",0,APARTMENTS,44,3753,8,378,,05TH,ST,,,HENRY,KARNILOWICZ,4156217533,"OCCIDENTAL EXPRESS",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"Construction of roof deck  stairs to roof deck from 3rd. flr. stair penthouse. Provide bicycle parking in basement. change of use from tourist to residential hotel. comply with nov#200557542 dated 03/09/05. Mechanical included"
#201004150330,3,2010/04/15,2011/07/13,ISSUED,9,2013/07/13,114000,380000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1615,3,727,,29TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Add 820 Sq.ft. to lower level to create 2nd. unit. Add 470 sq.ft. to main level. Add 690 sq.ft. to upper level."
#201004301427,8,2010/04/30,2011/07/26,ISSUED,9,2012/01/26,8000,8000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,1763,039B,737,,IRVING,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Revision to previously issued permit#200906110206. removal of 2nd. means of egress from 2nd. flr. R-3 units per SF code interpretation 003  resulting slight expansion of dining area. Revise lighting layout  and corresponding energy calcs.  minor modifications to kitchen layout. (N)3' door at gas Rm"
#201005202906,3,2010/05/20,2011/07/28,ISSUED,9,2013/07/28,380000,450000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2649,13,76,,DIAMOND,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REBUILD FRONT STAIR TO ACCOMODATE NEW GARAGE DOOR. REMOVE 82 SQ. FT. FROM SOUTHWEST CORNER OF HOUSE  PATCH TO MATCH (E) EXTERIOR. EXCAVATE GROUND FLOOR FOR GARAGE & NEW UNIT. REMODEL UPPER FLOOR. REROOF."
#201006184824,8,2010/06/18,2011/07/15,ISSUED,9,2014/01/15,1100000,1200000,APARTMENTS,113,APARTMENTS,113,649,24,1880,,PINE,ST,,,"DIANE WONG HSIA","ERIK LIU",4156265500,"TRANSWORLD CONSTRUCTION",FOLSOM,ST,"SAN FRANCISCO",CA,94103,,,"Exterior window and door replacement. Replace (e) non thermally broken single pane alum. windows w/ new thermally broken dual pane alum. windows.includes structural plans"
#201006184826,8,2010/06/18,2011/07/15,ISSUED,9,2014/01/15,1500000,1600000,APARTMENTS,108,APARTMENTS,108,664,31,1760,,BUSH,ST,,,"DIANE WONG HSIA","ERIK LIU",4156265500,"TRANSWORLD CONSTRUCTION",FOLSOM,ST,"SAN FRANCISCO",CA,94103,,,"Exterior window and door replacement. Replacing (E) single pane non thermally broken alum. frames with (n) dual pane thermally broken frames- Includes structural plans-"
#201007156664,3,2010/07/15,2011/07/29,ISSUED,9,2012/01/29,9000,9000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3603,37,563,,LIBERTY,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CONSTRUCTION OF REAR YARD 2ND LEVEL DECK WITH SPIRAL STAIR CASE."
#201008058244,8,2010/08/05,2011/07/12,ISSUED,9,2013/07/12,600000,600000,APARTMENTS,60,APARTMENTS,60,179,21,895,,PACIFIC,AV,0,,ALI,FARZAN,5108867240,"BEST ROOFING & WATERPROOFING INC",PACIFIC,AV,HAYWARD,CA,94544-0000,,,"WINDOW REPLACEMENT IN KIND."
#201008189029,3,2010/08/18,2011/07/20,ISSUED,9,2012/07/20,35000,57298,"1 FAMILY DWELLING",1,"BARBER/BEAUTY SALON",1,6959,18,25,,ONONDAGA,AV,,,,,,,,,,,,,,"1ST STORY - GARAGE LEVEL: CONVERT (E) SPACE TO HAIR SALON FOR COMMERCIAL USE & CONSTRUCT 1 STORY HORIZONTAL ADDITION @ THE FRONT FOR GARAGE & ROOF DECK."
#201008189052,3,2010/08/18,2011/07/14,ISSUED,9,2012/07/14,50000,116524,OFFICE,2,"FOOD/BEVERAGE HNDLNG",2,3608,7,974,,VALENCIA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ADD (1) ADA BATH. REMOVE SOME DEMISING WALLS  ADD PLUMBING + ELECTRICAL FOR LEASED EQUIPMENT (RESTAURANT)  ADD LIGHTING AND A FEW SWITCHES & OUTLETS. PAINT  REFINISHING WORK ON WALLS + FLOORS  CHANGE OF USE FROM VACANT RETAIL TO REST. MEP SEPARATE PERMIT. NO STRUCTURAL WORK."
#201008209210,3,2010/08/20,2011/07/20,ISSUED,9,2012/01/20,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5723,25,631,,MOULTRIE,ST,,,TODD,KOESTERER,4157380618,"BUILT BY TODD",TURK,ST,"SAN FRANCISCO",CA,94115-0000,,,"REPLACEMENT DECK OF IDENTICAL DESIGN TO REPLACE DILAPIDATED DECK AT REAR YARD"
#201009070286,3,2010/09/07,2011/07/07,ISSUED,9,2012/01/07,15000,25000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,7112,10,50,,SADOWA,ST,,,,,,,,,,,,,,"CONVERT EXISTING SINGLE FAMILY DWELLING TO 2 FAMILY DWELLING."
#201009221401,3,2010/09/22,2011/07/21,ISSUED,9,2012/07/21,80000,80000,APARTMENTS,12,APARTMENTS,12,567,18,2620,,LAGUNA,ST,0,,,,,,,,,,,,,"RENOVATION OF AN (E) RESIDENTIAL BUILDING TO ADD A 2 STOP ELEVATOR."
#201009241569,8,2010/09/24,2011/07/08,ISSUED,9,2013/07/08,150000,387930,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4108,10,1067,,TENNESSEE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"1) PROPOSED INTERIOR REMODELING 2)FOUNDATION REPLACEMENT.3)SEISMIC UPGRADE.4) 1ST FLOOR PLAN MODIFICATION  INCLUDE ENLARGMENT OF GARAGE:ONE NEW BATHROOM AND ONE NEW POWDER ROOM."
#201009241614,2,2010/09/24,2011/07/18,ISSUED,9,2012/07/18,250000,250000,,,"1 FAMILY DWELLING",1,1422,16,289,,11TH,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"(REAR BLDG) TO ERECT 3 STORIES  SINGLE FAMILY RESIDENT."
#201010052293,3,2010/10/05,2011/07/12,ISSUED,9,2012/07/12,250000,300000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4101,34,535,,MISSOURI,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"ADDITIONS & ALTERATIONS TO (E) 3 STORY. 1ST FLOOR: ADDITION @ REAR TO EXPAND FAMILY ROOM. 2ND FLOOR: REMODEL OF LIVING  DINING  KITCHEN & BREAKFAST AREA & INFILL OF (E) LIGHTWELL & ADDITION @ REAR TO EXPAND BREAKFAST AREA. 3RD FLOOR: REMODEL OF (E) BEDROOMS & BATH & ADD NEW MASTER BEDROOM & BATH."
#201011094637,8,2010/11/09,2011/07/01,ISSUED,9,2011/11/01,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3117,10,318,,HEARST,AV,,,RICHARD,BRUCE,6508717519,"BRUCE CONSTRUCTION",CLAREMONT,DR,"SAN BRUNO",CA,94066-0000,,,"to comply with nov.#200920441. legalize (e) storage room & bathroom removal DTD. 9-20-10"
#201011124820,3,2010/11/12,2011/07/20,ISSUED,9,2012/07/20,120000,154000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2173,49,2110,,45TH,AV,,,"JOHN E",FRAINE,,"BUILDING SOLUTIONS","E. FRANCISCO",BL,"SAN RAFAEL",CA,94901-0000,,,"NEW PARTIAL SECOND FLOOR ADDITION W/M. BEDRM  CLOSET  SITTING AREA AND ROOM FOR FUTURE M. BATH. REMODEL OF EXIST. DIN RM TO PROVIDE FOR NEW STAIRS TO NEW 2ND FL. ADDITION."
#201011124859,3,2010/11/12,2011/07/08,ISSUED,9,2012/07/08,50000,125000,"RETAIL SALES",8,"FOOD/BEVERAGE HNDLNG",8,3578,27,499,,DOLORES,ST,,,"DANIEL JAMES",DONNELLY,4157104176,"D J CONSTRUCTION & DESIGN","A 27TH STREET",ST,"SAN FRANCISCO",CA,94131-0000,,,"TENANT IMPROVEMENT: REMOVE (E) TOILET RM. INSTALL NEW ACCESSIBLE TOILET RM. INSTALL NEW SERVING COUNTER  NEW COMMERCIAL KITCHEN  NEW SEATING AREA  NEW FLOORING CEILING   PARTITION TO DIVIDE RM. HOOD UNDER SEPARATE PERMIT."
#201011124875,3,2010/11/12,2011/07/06,ISSUED,9,2012/07/06,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5697,25,151,,BRONTE,ST,,,,,,,,,,,,,,"(N) REAR ADDITION TO INCLUDE 2 BEDROOMS  1 BATHROOM  1 (N) STAIR."
#201011235548,3,2010/11/23,2011/07/25,ISSUED,9,2012/07/25,100000,123300,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6616,29,1507,,DOLORES,ST,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"VERTICAL ADDITION ON SECOND STORY OF RESIDENCE. ADDITION TO CONTAIN (N) MASTER BEDROOM  2 BATHROOMS  RECONFIGURE (E)  KITCHEN ON FIRST FLOOR. RECONFIGURE & REBUILD (E) DECK TO CODE. REMOVE 1 BATH ON FIRST FLOOR. ADD 1 POWDER ROOM ON FIRST FLOOR."
#201012026006,3,2010/12/02,2011/07/05,ISSUED,9,2011/11/05,3000,15000,"RETAIL SALES",1,"FOOD/BEVERAGE HNDLNG",1,2694,36,4251,,18TH,ST,,,,,,,,,,,,,,"COMPLY WITH COMPLAINT #201038369-CHANGE OF USE FROM RETAIL TO FOOD SERVICE  RETILE FLOOR AT ENTRY  INSTALL REFRIGERATED CASES  NEW SINKS (MOP  HAND & 3 COMPARTMENTS) FOR FOOD SERVICE RETAIL SPACE."
#201012136534,3,2010/12/13,2011/07/26,ISSUED,9,2013/07/26,120000,338270.28,APARTMENTS,120,APARTMENTS,120,3749,64,25,,ESSEX,ST,,,"CHRISTINA SHACKLEY",,4154679393,"UNIVERSAL ELECTRIC/PACIFC AUXILIARY",BOUTWELL,ST,"SAN FRANCISCO",CA,94124,,,"FIRE PERMIT ONLY. INSTALL FIRE ALARM SYSTEM IN NEW CONSTRUCTION LOW RISE RESIDENTIAL BUILDING"
#201012176901,3,2010/12/17,2011/07/01,ISSUED,9,2012/07/01,85000,115400,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4074,20,753,,VERMONT,ST,,,BILL,DOHRMANN,4157865266,"DOHRMANN CONSTRUCTION INC.","GEARY BLVD #463",,"SAN FRANCISCO",CA,94118-0000,,,"REAR ADDITION WITH ONE AND TWO STORY PORTIONS AND REPLACEMENT BATH. INTERIOR REMODELING AT EXISTING SECOND FLOOR REAR BEDROOM  FIVE NEW SKYLIGHTS AT EXISTING ROOF. TOTAL INCREASE IN HABITABLE SPACE =324 SQFT. EXCAVATION AND NEW PATIO AND RETAINING WALLS AT REAR YARD."
#201012237359,3,2010/12/23,2011/07/07,ISSUED,9,2012/07/07,175000,218000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1430,5,211,,03RD,AV,,,,,,,,,,,,,,"INTERIOR REMODEL OF A SINGLE FAMILY HOUSE WITH MODIFICATIONS TO THE REAR FACADE & CONSTRUCTION OF A NEW REAR DECK. A NEW BATHROOM ON THE GROUND FLOOR."
#201012237360,3,2010/12/23,2011/07/18,ISSUED,9,2012/07/18,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",2,6692,63,76,,RICHLAND,AV,,,"JAMES A. FOGARTY",,4157250358,"FOGARTY CONSTRUCTION","HELEN DR",,MILLBRAE,CA,94030-0000,,,"RENOVATE FRONT OF BLDG. HORIZONTAL & VERTICAL EXPANSION AT REAR  NEW PLUMBING  ELECTRIFAL & NEW FOUNDATION TO SEISMIC RETROFIT. CONVERT SINGLE FAMILY HOME TO 2 UNITS. TO COMPLY W. NOV 200337595 & 20066984 DATED 9/8/03 & 7/10/10."
#201012247385,3,2010/12/24,2011/07/15,ISSUED,9,2012/07/15,150000,150000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6511,37,1111,,DOLORES,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL THE FACADE WITH NEW WINDOWS & FINISHES & TO REMODEL THE KITCHEN & BATHS & RAISE THE CEILING IN THE LIVING /DINING   KITCHEN AREA OF THE UPPER UNIT."
#201012277402,3,2010/12/27,2011/07/29,ISSUED,9,2011/11/29,200,1,"FOOD/BEVERAGE HNDLNG",24,"FOOD/BEVERAGE HNDLNG",24,3553,63,1905,,MISSION,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CONVERT COFFEE SHOP TO FULL SERVICE RESTAURANT."
#201012287513,8,2010/12/28,2011/07/12,ISSUED,9,2011/11/12,1000,1000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1287,28,137,,RIVOLI,ST,,,LEONARD,KRASOWSKI,4159341325,"BEDROCK CONSTRUCTION",HAIGHT,ST,"SAN FRANCISCO",CA,94117-0000,,,"Refer to nov.#200797042  repair stucco @ chimney  repair flashing @ chimney  replace with like kind."
#201012297585,3,2010/12/29,2011/07/20,ISSUED,9,2013/07/20,600000,1020865,SCHOOL,0,"FOOD/BEVERAGE HNDLNG",0,3589,108,777,,VALENCIA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TENANT IMPROVEMENT FOR RESTAURANT  BAR ESTABLISHMENT  JAZZ CLUB INCLUDES KITCHEN  BATHROOMS  MEZZANINE ON 1ST FLOOR."
#201101118203,3,2011/01/11,2011/07/18,ISSUED,9,2012/07/18,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1390,003K,45,,"SEA VIEW",TR,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"25 SQ. FT. ADDITION AT REAR OF BUILDING TO ENCLOSE LANDING. RELOCATE (E) DOOR & WINDOW. RECONFIGURE (E) STAIR TO EXTERIOR PATIO."
#201101138329,8,2011/01/13,2011/07/12,ISSUED,9,2012/01/12,1500,5800,APARTMENTS,2,APARTMENTS,3,3548,7,338,,"SOUTH VAN NESS",AV,,,,,,,,,,,,,,"Install new FIRE ALARM SYSTEM PER PA 2009 1030 0268"
#201101138329,8,2011/01/13,2011/07/12,ISSUED,9,2012/01/12,1500,5800,APARTMENTS,2,APARTMENTS,3,3548,7,340,,"SOUTH VAN NESS",AV,,,,,,,,,,,,,,"Install new FIRE ALARM SYSTEM PER PA 2009 1030 0268"
#201101138329,8,2011/01/13,2011/07/12,ISSUED,9,2012/01/12,1500,5800,APARTMENTS,2,APARTMENTS,3,3548,7,342,,"SOUTH VAN NESS",AV,0,,,,,,,,,,,,,"Install new FIRE ALARM SYSTEM PER PA 2009 1030 0268"
#201101148403,8,2011/01/14,2011/07/06,ISSUED,9,2012/07/06,70000,70000,"ARTIST LIVE/WORK",25,"ARTIST LIVE/WORK",25,3788,72,650,,02ND,ST,604,,"PETER C.","VAN DER STERRE",4152525510,"VAN DER STERRE CONSTRUCTION",OAK,ST,"SAN FRANCISCO",CA,94117-2622,,,"INTERIOR RENOVATION TO UNIT #604 INCLUDING MINOR ALTERATIONS OF PARTION WALLS  ELECTRIC  AND FINISHES. NEW SKYLIGHT REPLACEMENT AT EXISTING LOCATION."
#201101248858,3,2011/01/24,2011/07/14,ISSUED,9,2012/07/14,30000,30000,APARTMENTS,12,APARTMENTS,12,186,21,1471,,JACKSON,ST,,,THOMAS,HARDIMAN,4158477650,"HARDIMAN CONSTRUCTION","HEATHER WAY",,LARKSPUR,CA,94939-0000,,,"VOLUNTARY SEISMIC UPGRADE OF APARTMENT BUILDING SOFT STORY PER AB-94."
#201101279100,3,2011/01/27,2011/07/05,ISSUED,9,2013/07/05,425000,425000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,949,5,2625,,BAKER,ST,,,"ANDREW POAGE &","JAMES DIJEAU",6502731023,"DIJEAU POAGE CONSTRUCTION INC.",TANFORAN,AV,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"PARTIAL INTERIOR RENOVATION; HORIZONTAL EXPANSION AT REAR OF BASEMENT AND FIRST LEVELS  SLIGHT RELOCATION OF ENTRY STAIR AND DOOR; EXTENSION TO REAR AT ATTIC LEVEL DORMER; NEW REAR EXTERIOR STAIR."
#201101279135,3,2011/01/27,2011/07/29,ISSUED,9,2012/07/29,100000,100000,"VACANT LOT",,"VACANT LOT",,4624,9,98,,"WEST POINT",RD,,,,,,,,,,,,,,"CONSTRUCTION OF A CONCRETE WALLWAY (TO CONNECT THE NEW HUNTERS VIEW DEVELOPMENT TO CASHMERE STREET) ON THEREE PARCELS-TO PROVIDE HANDICAP ACCESSBLE PEDESTRIAN ACCES."
