"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200804048869,3,2008/04/04,2009/02/02,ISSUED,9,2010/02/02,193000,193000,APARTMENTS,3,APARTMENTS,3,71,78,10,,SOUTHARD,PL,1,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"addition of roof deck (445 sq ft) onto unit # 3 roof. To include stair and penthouse that is 3'6"" avove the roof height. addition of 2'6"" parapet around building. replace all existing skylights with 45 min rated skylights",
#200804240535,3,2008/04/24,2009/02/04,ISSUED,9,2010/02/04,280000,280000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3625,16,3958,,23RD,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"EXCAV.TO CREATE NEW PARKING SPACE RELOC.ELEVATOR SHAFT & NEW STORAGE @ GARAGE LEVEL.RECONFIGURE EX STUDIO UNIT & CREATE ACCESS TO UNIT FROM WEST SIDE.EXCAV & CONST NEW MEDIA ROOM & STORAGE ON 1/F. RELOC. FRONT STAIRS INTO NEW 2 STORY ENCLOSURE. HORIZONTAL ADDITION 2/F & 3/F. NEW INT.STAIRS.",
#200804280743,8,2008/04/28,2009/02/03,ISSUED,9,2010/02/03,50000,58000,APARTMENTS,12,APARTMENTS,12,606,16,2580,,WASHINGTON,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT (E) STORAGE TO GARAGE  RELOCATE FURNACE  WASHER & DRYER. ENCROACH SIDEWALK.",
#200805021224,3,2008/05/02,2009/02/02,ISSUED,9,2010/02/02,165000,165000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1653,10,739,,10TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CREATE ADDITION TO EX. GROUND FLOOR FOR NEW DEN AND BATHROOM. NEW INTERIOR STAIR TO 1ST FLOOR  ENLARGE 1ST FLOOR KITCHEN AREA AND CONSTRUCT A NEW DECK OFF THE KITCHEN. REBUILD SUN ROOM ON THE 2ND FLOOR AND ADD A NEW ROOF DECK OVER KITCHEN BELOW",
#200805142104,3,2008/05/14,2009/02/06,ISSUED,9,2010/02/06,89000,144164,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,956,29,2875,,GREEN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL/ENLARGEMENT OF 2ND FL WITHIN RES. CONDO AT 2875 GREEN ST. UNIT LOCATED ON 3RD & 4TH STORIES OF BLDG. ADDITIONAL CONDITIONED SPACE OF 361 SQ FT. WILL REPLACE PORTION OF (E) ROOF DECKS. CURRENT USE: MASTER BEDRM  BATHRM  OFFICE. PROPOSED USE: MASTER BEDRM  BATHRM  FAMILY RM  OFFICE & POWDER RM",
#200805162289,3,2008/05/16,2009/02/24,ISSUED,9,2009/08/24,6000,12000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6501,16,4706,,25TH,ST,,,SEOSAMH,O'BRIEN,4157409260,"ACE DRILLING & EXCAVATION",NORIEGA,ST,"SAN FRANCISCO",CA,94122-0000,,,"INSTALL 3 SHORING PIERS AT WEST PROPERTY LINE.",
#200805222663,3,2008/05/22,2009/02/10,ISSUED,9,2009/08/10,6000,8000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,3722,16,168,,02ND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) TYPE II HOOD AND EXHAUST FAN WITH NEW LARGER TYPE II HOOD & EXHAUST. INSTALL INLET AND EXHAUST LOUVERS AND PAINT TO MATCH LOUVERS TO BE PLACED IN PART OF EXISTING WINDOW SPACE.",
#200805272930,3,2008/05/27,2009/02/03,ISSUED,9,2009/06/03,5000,10000,"MASSAGE PARLOR",2,"MASSAGE PARLOR",2,1518,27,514,,27TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT EXISTING BEAUTY SPA INTO A FOOT & BODY MASSAGE ESTABLISHMENT BY BUILDING PARTITIONS  ADD DOORS AND INSTALL VINYL FLOOR COVER.",
#200806134355,3,2008/06/13,2009/02/13,ISSUED,9,2010/02/13,180000,180000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,910,18,745,,MARINA,BL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"VERTICAL ADDITION OF 4TH FLOOR WITH GABLED ROOF AND 2 DORMERS  4TH FLOOR TO HAVE A BEDROOM  GAME ROOM  BATH AND STAIRWAY UP FROM 3RD FLOOR",
#200807015779,3,2008/07/01,2009/02/25,ISSUED,9,,,2745857,LIBRARY,,LIBRARY,,2351,1,1200,,TARAVAL,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"THE SCOPE OF WORK CONSISTS OF AN INTERIOR RENOVATION  SEISMIC UPGRADE AND 1 000 SQ FT. 1 STORY ADDITION ON 1 STORY ONLY. TO THE EXISTING PARKSIDE BRANCH LIBRARY.",
#200807086224,3,2008/07/08,2009/02/25,ISSUED,9,2010/02/25,120000,120000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3557,53,1971,,15TH,ST,,,"DOUGLAS M KOEFOED",*,4153787099,"KOEFOED CONST CO","1990 LAS GALLINAS AVE",,"SAN RAFAEL",CA,94903-0000,,,"3RD STORY ADDITION TO INCLUDE NEW OFFICE AND FAMILY ROOM  REMODEL 2ND FLOOR KITCHEN AND LAUNDRY  NEW 2ND FLOOR BATHROOM. NEW STAIR FROM 2ND TO 3RD FLOOR.",
#200807156702,3,2008/07/15,2009/02/03,ISSUED,9,2009/08/03,6800,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5918,15,445,,BOWDOIN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"LEGALIZE REAR ADDITION TO COMPLY W/THE COMPLAINT. REPLACE (E) FAMILY ROOM W/BATHROOM AT GROUND FL ONLY. NO CHANGE OF (E) BUILDING ENVELOPE AND NO WORK AT 2ND FL. ELECTRICAL AND PLUMBING UNDER SEPERATE PERMIT",
#200807287827,3,2008/07/28,2009/02/20,ISSUED,9,2010/02/20,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6726,23,562,,ARLINGTON,ST,,,,,,,,,,,,,,"ADDITION TO THE BACK OF HOUSE - 1ST FLR & 2ND FLR TO EXTEND 13'-7"" & 3RD FLR 5'-5"". A PARTIAL ROOF DECK IS LOCATED ON TOP OF 2ND FLR. ADD FAMILY RM & LAUNDRY RM @ 1ST FLOOR. REMODEL KITCHEN & BUILT IN OFFICE @ 2ND FLR; EXTENSION OF 2 BEDROOMS & ROOF DECK @ 3RD FLOOR.",
#200808149137,8,2008/08/14,2009/02/04,ISSUED,9,2009/06/04,1,1,APARTMENTS,135,APARTMENTS,135,3518,88,275,,10TH,ST,,,"CAHILL CONTRACTORS  INC.",,4158249100,"CAHILL CONTRACTORS  INC.",CALIFORNIA,ST,"SAN FRANCISCO",CA,94102-0000,,,"REVISION TO APPL #200605151589: LOBBY STOREFRONT (INTERIOR) CHANGED FROM 45 MIN GLAZING W/20 MIN DOORS TO NON-RATED GLAZING PROTECTED BY TYCO WS DELUGE SPRINKLERS ON BOTH SIDES. STOREFRONT EXIT FROM COURTYARD REVISED FROM 45 MIN RATED TO NON-RATED BECAUSE PERPENDICULAR TO PROEPRTY LINE. ",
#200808229844,3,2008/08/22,2009/02/11,ISSUED,9,2010/02/11,85000,230000,"VACANT LOT",,"VACANT LOT",,7520,6,1636,,DIAMOND,ST,,,GARRET,MEDEIROS,7074802388,"GARRET MEDEIROS TRACTOR WORKS",SPRING,ST,NOVATO,CA,94947-0000,,,"CONSTRUCTION OF SHORING. TO COMPLY WITH NOV#200868294. To allow site excavation to construct new building per issued building permit application no. 200608149384.",
#200808270164,3,2008/08/27,2009/02/09,ISSUED,9,2010/02/09,200000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,539,15,2254,,GREEN,ST,,,JEFF,MOROSO,6506388018,"MOROSO CONSTRUCTION INC",PAGE,ST,"SAN FRANCISCO",CA,94102-0000,,,"NEW 2 STORY ADDITION TO REAR OF (E) HOUSE. INTERIOR RENOVATIONS TO (E). NEW REAR DECKS",
#200808280283,3,2008/08/28,2009/02/25,ISSUED,9,2009/08/25,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,858,15,100,,WEBSTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CREATE ONE-CAR OFF STREET PARKING AND STORAGE AREA AT SOUTH EAST SIDE OF BUILDING.",
#200808280283,3,2008/08/28,2009/02/25,ISSUED,9,2009/08/25,20000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,858,15,102,,WEBSTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CREATE ONE-CAR OFF STREET PARKING AND STORAGE AREA AT SOUTH EAST SIDE OF BUILDING.",
#200808290389,3,2008/08/29,2009/02/24,ISSUED,9,2010/02/24,150000,250000,"RETAIL SALES",0,"RETAIL SALES",0,654,001F,2429,,CALIFORNIA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"One story rear addition to an existing retail building and add 2 new restrooms.",
#200808290406,3,2008/08/29,2009/02/03,ISSUED,9,2010/02/03,90000,95000,OFFICE,0,OFFICE,0,4081,10,2182,,BRYANT,ST,,,JAMES,LEE,4156614537,"COIT CONSTRUCTION","1831 15TH AVENUE",*,"SAN FRANCISCO",CA,94122,,,"COMPLY WITH CCSF UMB REQUIREMENTS PER BOLTS-PLUS SEISMIC RETROFIT PROCEDURE.",
#200809040801,8,2008/09/04,2009/02/12,ISSUED,9,2010/02/12,45000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7278,9,148,,"COUNTRY CLUB",DR,,,ALFRED,CHAN,4153148009,"A C ROYAL CONSTRUCTION","DEL MONTE",DR,PACIFICA,CA,94044-0000,,,"alteration & remodel of upper floor living area. remodel existing kitchen and bathroom  partially remove existing load bearing wall adding new header beam and reinforce existing floor beam and post footing at ground floor. Upgrade elect. system (receptacles & wiring & lighting). New gas fireplace.",
#200809171860,3,2008/09/17,2009/02/03,ISSUED,9,2010/02/03,50000,90000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7232,001J,84,,BROADMOOR,DR,,,"WEI NAN",JIANG,4156818088,"W B CONSTRUCTION",29TH,AV,"SAN FRANCISCO",CA,94122-0000,,,"HORIZONTAL ADDITION TO ENCLOSE ROOF DECK & ROOF ON (E) 2ND FLOOR. ADD 2 BATHROOMS & REMODEL MASTER BATH  ADD STUDY ROOM @ 2ND FLOOR. TO EXTEND PANTRY AREA ON 1ST FLOOR. (AREA ADDED LESS THAN 500 SQ FT.). RELOCATION OF WINDOWS AT KITCHEN AREA.",
#200809192112,3,2008/09/19,2009/02/24,ISSUED,9,2009/08/24,6000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3063,29,195,,MELROSE,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 2 NEW DECKS  1 ON EACH LEVEL WITH STAIRS CONNECTING BOTH LEVELS AT REAR.  ADD PATIO DOORS AT BOTH LEVELS  INFILL 1 WINDOW ON 3RD FL. MODIFY RETAINING WALL AS NEEDED.",
#200809222240,3,2008/09/22,2009/02/19,ISSUED,9,2010/02/19,130000,130000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6631,11,336,,DAY,ST,,,RUBEN,ARCE,4157204472,"ANDES GENERAL CONSTRUCTION","P.O. BOX 10655",,"SAN RAFAEL",CA,94912-0000,,,"TWO STORY REAR ADDITION TO (E) DWELLING W/ INTERIOR STAIR & EXTERIOR STAIRS  DECK AND PATIO  LOWER LEVEL BEDROOM & STUDY RM  UPPER LEVEL FAMILY ROOM.",
#200809262784,3,2008/09/26,2009/02/23,ISSUED,9,2010/02/23,30000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,560,24,2425,,GREEN,ST,,,"SALVADOR  MICHELLE",VERSAGGI,7079965033,"VERSAGGI CONSTRUCTION","PO BOX 1383",*,SONOMA,CA,95476,,,"Add tie back anchors to the existing garden wall for voluntary improvement",
#200809292954,3,2008/09/29,2009/02/05,ISSUED,9,2011/02/05,670000,720000,"PRKNG GARAGE/PUBLIC",0,"PRKNG GARAGE/PUBLIC",0,3508,1,1355,,MARKET,ST,,,"DAVID PLANT",,4155505859,"PLANT CONSTRUCTION COMPANY LP",NEWHALL,ST,"SAN FRANCISCO",CA,94124-0000,,,"CONSTRUCTION OF NEW SPREAD FOOTINGS AND MAT FOUNDATION ONLY  FOR NEW CONCRETE SHEARWALLS. A NEW PILELAP & MICROPILE FOUNDATION SYSTEM WILL BE RECEIVED AT ONE LOCATION  ALL ABOVE WORK IS FOR VOLUNTARY STRENGTHENING OF (E) BLDG. SUPERSTRUCTURE TO BE SUBMITTED AS A SEPARATE PERMIT.",
#200810033375,3,2008/10/03,2009/02/27,ISSUED,9,2009/08/27,10000,10000,"RETAIL SALES",6,"RETAIL SALES",6,6507,30,4021,,24TH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"STORE FRONT REMODEL. REPLACE RECESSED AREA FOR FORMER ATM MACHINE & BUILD STORE FRONT WINDOWS.",
#200810073628,3,2008/10/07,2009/02/11,ISSUED,9,2009/08/11,1,18000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7520,6,1636,,DIAMOND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD TO THE  ENVELOPE OF APP #200608149384 S-1: ADD TO SHOWER STALL AT 1ST FLOOR; ADD BAY SPACE AT TERRACES ON 2ND  AND 3RD AT FRONT OF BLDG. KITCHEN WALL GOES TO PL AT 2ND FLOOR. ADD INTERIOR BAY AT 3RD FLOOR MASTER BATH.",
#200810083737,3,2008/10/08,2009/02/24,ISSUED,9,2009/06/24,1,1,APARTMENTS,58,APARTMENTS,58,6569,4,3400,,"CESAR CHAVEZ",ST,,,JEFF,ROCCA,4152390484,"PANTHEON CONSTRUCTION MANAGEMENT",MISSION,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO APPROVED SITE 200711017060S  CHANGE TO PODIUM HEIGHT AND ROOF LINE. REVISE NUMEROUS PAGES AS CLOUDED ON PLANS.",
#200810144032,3,2008/10/14,2009/02/24,ISSUED,9,2009/08/24,6000,6000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5654,44,1229,,CORTLAND,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSE ROOF DECK OVER GARAGE.",
#200810144060,3,2008/10/14,2009/02/23,ISSUED,9,2011/08/23,1500000,1500000,"RETAIL SALES",0,"FOOD/BEVERAGE HNDLNG",0,296,6,400,,POST,ST,0,,"R.D. OLSON CONSTRUCTION",,9494742001,"R.D. OLSON CONSTRUCTION","2955 MAIN ST  3RD FL",,IRVINE,CA,92614-0000,,,"DEMOLITION (SELECTIVE) EXPANSION OF (E) RESTAURANT AND LOUNGE ONTO 1ST FLOOR SPACE. ASSOCIATED CONSTRUCTION MILLWORK  FINISHES  MECHANICAL  PLUMBING  ELECTRICAL  FIRE PROTECTION  STRUCTURAL WORK UNDER APPL. 200810023202. FIRE PROTECTION UNDER SEPARATE PERMIT.",
#200810154246,3,2008/10/15,2009/02/05,ISSUED,9,2009/06/05,5000,5000,APARTMENTS,12,APARTMENTS,12,0439A,87,190,,CERVANTES,BL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) DRY ROTTED ROOF DECK PER COMPLAINT 200719658  FLASHING VIOLATION PER APPL#200704128590",
#200810164329,3,2008/10/16,2009/02/09,ISSUED,9,2009/08/09,13000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,4106,6,930,,MINNESOTA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO REPLACE AND ADD UPPER AND LOWER DECK WITH SPIRAL STAIRS AT THE REAR OF THE HOUSE. NEW WINDOWS AND DOORS AT REAR. REFERENCE PLAN 2008/0620/4958.",
#200810164329,3,2008/10/16,2009/02/09,ISSUED,9,2009/08/09,13000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,4106,6,932,,MINNESOTA,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO REPLACE AND ADD UPPER AND LOWER DECK WITH SPIRAL STAIRS AT THE REAR OF THE HOUSE. NEW WINDOWS AND DOORS AT REAR. REFERENCE PLAN 2008/0620/4958.",
#200810234956,3,2008/10/23,2009/02/06,ISSUED,9,2011/02/06,150000,440000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,1231,17,1566,,HAIGHT,ST,,,"HAMID ALAGHEMAND",*,4159220200,"AREA DEVELOPMENT CO.",HOWARD,ST,"SAN FRANCISCO",CA,94103-0000,,,"EXCAVATE FOR NEW BASEMENT BELOW EXISTING 1ST FLOOR. Tenant improvement. Mech.  fire sprinkler and shoring under separate permit.",
#200810234970,3,2008/10/23,2009/02/18,ISSUED,9,2011/02/18,400000,400000,OFFICE,0,OFFICE,0,3509,14,165,,10TH,ST,,,"DOREE FRIEDMAN",,4156413050,"FINE LINE CONSTRUCTION",JERROLD,AV,"SAN FRANCISCO",CA,94124-0000,,,"ACCESSIBLE BATHROOMS  (N) MEZZANINE  SOFT DEMOLITION. VOLUNTARY STRUCTURAL IMPROVEMENTS  MINOR EXTERIOR MODIFICATIONS  (N) ELECTRIC  PLUMBING UPGRADE.",
#200810295380,8,2008/10/29,2009/02/11,ISSUED,9,2010/02/11,50000,50000,"STORAGE SHED",0,"STORAGE SHED",0,116,20,576,,GREEN,ST,,,"PRECISION COMMUNICATION SERVIC",,6024261133,"PRECISION COMMUNICATION SERVICES","SOUTH 37TH",ST,PHOENIX,AZ,85040-0000,,,"INSTALLATION OF TELECOMMUNICATIONS EQUIPMENT INSIDE BASEMENT AND ATTACHMENT TO CABLE TRAY AND EXTG ANTENAS NEXT DOOR AT 1520 STOCKTON ST.PROJECT IS ENTIRELY IN DOORS.",
#200810315601,3,2008/10/31,2009/02/26,ISSUED,9,2010/02/26,70000,170000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2629,17,1136,,CLAYTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONSTRUCT NEW GARAGE BELOW (E) 1ST FLOOR W/ADDITIONAL EXCAVATION OF (E) BASEMENT AREA  NEW GARAGE DOOR OPENING & CURB CUT AND COSNTRUCTION OF NEW REAR DECK AT 2ND FLOOR UNIT. ADD NEW BATH TO EACH UNIT & RENOVATE EXISTING BATH @ EA. UNIT.",
#200810315601,3,2008/10/31,2009/02/26,ISSUED,9,2010/02/26,70000,170000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2629,17,1138,,CLAYTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONSTRUCT NEW GARAGE BELOW (E) 1ST FLOOR W/ADDITIONAL EXCAVATION OF (E) BASEMENT AREA  NEW GARAGE DOOR OPENING & CURB CUT AND COSNTRUCTION OF NEW REAR DECK AT 2ND FLOOR UNIT. ADD NEW BATH TO EACH UNIT & RENOVATE EXISTING BATH @ EA. UNIT.",
#200811035703,8,2008/11/03,2009/02/05,ISSUED,9,2010/02/05,50000,110000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6727,7,522,,CHENERY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATE KITCHEN  BATHROOM  LAUNDRY  BEDROOMS  4 NEW WINDOWS  FAU  REPLACE ENTRY SATIR  ADD 1/2 BATHROOM.",
#200811076062,3,2008/11/07,2009/02/20,ISSUED,9,2010/02/20,200000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6588,1,1400,,DIAMOND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RESIDENTIAL REMODEL & ADDITION. DEMOLITION OF 1/F INTERIOR WALLS & STAIRS  CONSTRUCT NEW BATH  OFFICE AREA & STAIRS. DEMOLITION OF 2/F INTERIOR WALLS & STAIRS. NEW KICHEN  BATHROOM AND STAIRS. ADDTION OF 3/F: 3 BEDROOM AND 2 BATHS. REPLACE (E) WINDOWS  ADD 4 (N) WINDOWS.",
#200811126403,3,2008/11/12,2009/02/11,ISSUED,9,2010/02/11,200000,200000,"VACANT LOT",,"FOOD/BEVERAGE HNDLNG",,8084,1,290,,"AVENUE OF THE PALMS - TI",AV,227,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BLDG 227 - INSTALLATION OF 2 TEMPORARY TENTS  BATHROOM FACILITY. INSTALL STAGE FOR ASSEMBLY USE EVENTS IN TENT #1 & INSTALL COOKING FACILITY IN TENT #2. SITE PREPARATION AS NEEDED WHICH INCLUDES CLEARING COMBUSTIBLE VEGETATION & PERFORMING NEW CONCRETE WORK.",
#200811136428,3,2008/11/13,2009/02/03,ISSUED,9,2009/06/03,15000,5000,"AUTO REPAIRS",0,"RETAIL SALES",0,4211,34,1176,,POTRERO,AV,0,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"CHANGE OF USE - CONVERT AUTO BODY SHOP TO CLOTHING STORE.",
