"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200301064593,3,2003/01/06,2005/07/13,ISSUED,9,2006/07/13,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1758,20,632,,PARNASSUS,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SANTOS & URRUTIA STRUCTURAL ENG.",,"BUILD DECKS AT REAR OF BLDG/PROVIDE 2ND MEANS OF EGRESS STRS &  HALL TO FRONT OF RESIDENCE/NW BDRM",
#200302197803,3,2003/02/19,2005/07/08,ISSUED,9,2006/01/08,1,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7539,4,1915,,DIAMOND,ST,,,,,,,,,,,,,,"CORRECT RECORD TO SHOW LEGAL HOUSEKEEPING UNIT; COMPLY W/NOV 200225189",
#200303139612,3,2003/03/13,2005/07/13,ISSUED,9,2007/07/13,325000,325000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1404,47,6725,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"JSON LANGKAMMERER 1473 16TH AVE 94122",,"RESIDENTIAL REMODEL CONSISTS OF RAISING EXISTING 2 STORY RESIDENCE & ADDING GARAGE BELOW. ADDING 4'-",
#200305023712,3,2003/05/02,2005/07/06,ISSUED,9,2006/07/06,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,953,20,2760,,DIVISADERO,ST,,,"RICHARD MURATORE",,8261220,"MURATORE INC",TEXAS,ST,"SAN FRANCISCO",CA,94107,,,"RELOCATE GARAGE ENTRANCE FROM DIVISADERO TO GREEN ST.;ENLARGE EXIST GARAGE; ENCL DECK ON 2ND FLR",
#200308051235,3,2003/08/05,2005/07/19,ISSUED,9,2011/07/19,25000000,65000000,OFFICE,0,APARTMENTS,52,311,6,690,,MARKET,ST,,,,,,,,,,,,"TONY SANCHEZ-COREA",4153338080,"CONVERSION OF EXISTING OFFICE BLDG TO RESIDENTIAL NEW SEISMIC  FIRE PROTECTION STAIRS INT PARTITION",
#200308051288,3,2003/08/05,2005/07/12,ISSUED,9,2006/01/12,20000,22000,"AUTO REPAIRS",0,"AUTO REPAIRS",0,3609,39,923,,VALENCIA,ST,,,,,,,,,,,,"HAWK LEE",6816325,"UMB RETROFIT FACIA OF BLDG AND REPLACE EXTG BTHRM WITH HANDICAP BTHRM/FULL HANDICAP ACCESS",
#200309084148,3,2003/09/08,2005/07/28,ISSUED,9,2007/07/28,400000,440000,"RETAIL SALES",0,"RETAIL SALES",0,3923,5,1590,,BRYANT,ST,,,"NABI CONSTRUCTION",,4155522215,"NABI CONSTRUCTION & ENGINEERING INC",UTAH,ST,"SAN FRANCISCO",CA,94103-0000,"NABI CONST",,"SEISMIC RETROFIT AS PER 104F",
#200309265854,2,2003/09/26,2005/07/21,ISSUED,9,2007/07/21,200000,470120,,,"1 FAMILY DWELLING",1,5519,32,52,,MIRABEL,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"STEPHEN ANTONAROS",8642261,"ERECT A 3 STORY SINGLE DWELLING UNIT",
#200310097128,3,2003/10/09,2005/07/14,ISSUED,9,2006/07/14,90000,90000,OFFICE,0,OFFICE,0,194,15,942,,GRANT,AV,,,,,,,,,,,,"BENHAM & ASSOC 3601 SAN PABLO AVE  EMERYVILLE  CA",,"SEISMIC UPGRADE- SPECIAL PROCEDURE.",
#200310097128,3,2003/10/09,2005/07/14,ISSUED,9,2006/07/14,90000,90000,OFFICE,0,OFFICE,0,194,15,950,,GRANT,AV,,,,,,,,,,,,"BENHAM & ASSOC 3601 SAN PABLO AVE  EMERYVILLE  CA",,"SEISMIC UPGRADE- SPECIAL PROCEDURE.",
#200310177815,3,2003/10/17,2005/07/25,ISSUED,9,2006/07/25,45000,400000,MANUFACTURING,0,"FOOD/BEVERAGE HNDLNG",0,3575,101,3332,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"T.I.TO CREATE A NEW 4900 S.F. RESTAURANT COMMISSARY. PROJECT INCLUDE ELEC/MECH/PLUM/SPRINKLER MODIFY",
#200310288792,3,2003/10/28,2005/07/29,ISSUED,9,2006/07/29,25000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2445,11,2579,,44TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD ONE MASTER BEDROOM ON TOP OF EXISTING PREVIOUS ONE STORY ADDITION UNDER APPROVED# 9812632.",
#200311200757,3,2003/11/20,2005/07/21,ISSUED,9,2006/07/21,20000,50000,CHURCH,0,CHURCH,0,191,5,1123,,POWELL,ST,,,,,,,,,,,,"DAVID HUNG",,"ADD 4' HIGH TO 2/F OF (E) BLDG.",
#200312031506,3,2003/12/03,2005/07/14,ISSUED,9,2006/07/14,100000,100000,APARTMENTS,8,APARTMENTS,8,655,31,2541,,CALIFORNIA,ST,,,,,,,,,,,,"SURE ENGINEERS  640 BANCRERT SAN LEANDRO",,"UNDERPINNING OF FOUNDATION FOR ADJACENT NEW CONSTRUCTION @ 2525 CALIFORNIA ST BPN#200303180073S",
#200312313257,3,2003/12/31,2005/07/20,ISSUED,9,2006/07/20,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4282A,13,1453,,"RHODE ISLAND",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"HAWK LEE 1609 NORIEGA ST SF CA 94122 CE28526",4156816325,"4'-0"" HORIZONTAL FRONT ADDITION UNDER EXTNG DECK EXCAVATE BELOW TO ADD NEW FAMILY ROOM & HALF BATH @",
#200401063372,2,2004/01/06,2005/07/27,ISSUED,9,2007/07/27,250000,374000,,,"1 FAMILY DWELLING",1,5278,19,1551,,JERROLD,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"JOHN LAU",4158317180,"ERECT 2 STORIES OF 1 SINGLE FAMILY DWELLING.",
#200401234726,3,2004/01/23,2005/07/11,ISSUED,9,2007/07/11,200000,621374,"RETAIL SALES",0,"2 FAMILY DWELLING",2,1580,005F,3640,,BALBOA,ST,,,,,,,,,,,,,,"BUILD TWO NEW REDIENTIAL UNITS IN A TWO STORY ADDITION ABOVE THE EXISTING 1 STORY PLUS MEZZANINE***",
#200402196774,3,2004/02/19,2005/07/01,ISSUED,9,2006/07/01,10000,50000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1050,33,1859,,SCOTT,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"DOUBLE D ENGINEERING 67 HAIGHT ST SF CA 94102",,"INTERIOR REMODEL OF 2ND & 3RD FLOORS (UPPER UNIT).  REPLACE (E) BEARING WALL W/(N) BEAM. (SEE S2).",
#200402247088,3,2004/02/24,2005/07/15,ISSUED,9,2006/07/15,50000,50000,APARTMENTS,12,APARTMENTS,12,500,022A,1175,,CHESTNUT,ST,0,,,,,,,,,,,"APPLIED STRUCTURAL ASSOC. -PHILIP LUKE",5107635245,"REPLACE DRYROT REAR DECKS PER NOV#200342720 REPAIR DRYROT CONSTRUCT CODE COMPLIANT GUARDRAILS ",
#200404010264,3,2004/04/01,2005/07/18,ISSUED,9,2006/07/18,175000,175000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,2046,13,1869,,09TH,AV,,,,,,,,,,,,"SUSAN MUKAEDA ARCH. 585  KANSAS ST 94107",,"ADD ONE STORY OF OCCUPANCY OVER AND WITHIN THE (E) FOOTPRINT OF ONE STORY OF OCCUPANY OVER ONE STORY",
#200404060498,3,2004/04/06,2005/07/21,ISSUED,9,2006/07/21,70000,97000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7113,24,183,,BROAD,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION @ BACK & REMODEL GROUND FLOOR LEVEL.",
#200404191575,3,2004/04/19,2005/07/11,ISSUED,9,2006/07/11,100000,181000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2988A,19,279,,WAWONA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SIA CONSULTING ENG/REZA KHOSHNEVISAN",,"PROPOSED VERTICAL & HORIZONTAL ADDITION",
#200404201749,3,2004/04/20,2005/07/14,ISSUED,9,2006/07/14,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3605,28,377,,LIBERTY,ST,,,,,,,,,,,,"PHIL AMTHEWS 398 EUREKA ST SF  CA",,"EXPANSION OF GARAGE-N.STAIRS REMODEL 2ND LEVEL-BAYWINDOW BATH BEDROOM&UTIL RM.3RD LEV-KITCHEN FAM RM",
#200404211889,3,2004/04/21,2005/07/08,ISSUED,9,2006/07/08,60000,160000,APARTMENTS,17,APARTMENTS,17,211,1,933,,STOCKTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GEORGE JUNG  C.E.",4154749233,"UMB SEISMIC RETROFIT BY BOLT PLUS PROCEDURE INCLUDING INSTALLING STEEL LATERAL RESSISTING FRAMES TO",
#200404211889,3,2004/04/21,2005/07/08,ISSUED,9,2006/07/08,60000,160000,APARTMENTS,17,APARTMENTS,17,211,1,949,,STOCKTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GEORGE JUNG  C.E.",4154749233,"UMB SEISMIC RETROFIT BY BOLT PLUS PROCEDURE INCLUDING INSTALLING STEEL LATERAL RESSISTING FRAMES TO",
#200404272369,3,2004/04/27,2005/07/28,ISSUED,9,2009/04/28,3500000,3500000,OFFICE,0,APARTMENTS,60,351,32,83,,MCALLISTER,ST,,,,,,,,,,,,"JONES PARTNERS 141 NEVADA EL SEGUNDO CA 90245",,"CONVERT (E) 5 STORY  1 BASEMENT UMB COMMERCIAL/RETAIL TO 5 STORY  1 BASEMENT           ",
#200405143979,3,2004/05/14,2005/07/01,ISSUED,9,2006/07/01,50000,242411,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5345,15,183,,BRIDGEVIEW,DR,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,"ALAN DADAFROW",,"GARAGE LVEL  20 X 20 ADDITION TO BACK OF HOUSE  2ND FLOOR 17X20 ADDITION  MOVE KITCHEN BACK TO ADDIT",
#200405184202,3,2004/05/18,2005/07/21,ISSUED,9,2006/07/21,25000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1761,13,1371,,06TH,AV,,,"JOHN TIK",WONG,4152081107,"W. JOHN BUILD-GENERAL CON"," FULTON.",ST,"SAN FRANCISCO",CA,94118,"AIMEE SPENCE ARCH.",,"120 S.F. SECOND STORY HORIZONTAL ADDITION OVER EXISTING KITCHEN PREV. PERMITTED WORK APP # 8802133.",
#200405214487,1,2004/05/21,2005/07/14,ISSUED,9,2008/07/14,2500000,5665000,,,"RETAIL SALES",1,3573,2,3150,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 5 STORY MIXED USE BUILDING (WORKSPACES RETAIL  1 RESIDENTAL PARKING)",
#200405214487,1,2004/05/21,2005/07/14,ISSUED,9,2008/07/14,2500000,5665000,,,"RETAIL SALES",1,3573,12,3150,,18TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO ERECT A NEW 5 STORY MIXED USE BUILDING (WORKSPACES RETAIL  1 RESIDENTAL PARKING)",
#200405244617,3,2004/05/24,2005/07/26,ISSUED,9,2006/07/26,99000,115000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6605,20,799,,DUNCAN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONSTRUCT A HORIZONTAL ADDITION TO (E) HOUSE WHICH WILL PROVIDE A GUEST RM SUNRM AND DECK ALL",
#200405264872,3,2004/05/26,2005/07/27,ISSUED,9,2005/11/27,2500,5000,APARTMENTS,4,APARTMENTS,3,1277,001G,141,,PARNASSUS,AV,0,,,,,,,,,,,,,"INSTALL NEW DOORWAY TO CONVERT 2 UNITS TO 1",
#200405264872,3,2004/05/26,2005/07/27,ISSUED,9,2005/11/27,2500,5000,APARTMENTS,4,APARTMENTS,3,1277,001G,143,,PARNASSUS,AV,,,,,,,,,,,,,,"INSTALL NEW DOORWAY TO CONVERT 2 UNITS TO 1",
#200406015212,3,2004/06/01,2005/07/06,ISSUED,9,2006/07/06,150000,175000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2202,001O,2175,,15TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL TWO STORIES ADDITION.",
#200406025320,3,2004/06/02,2005/07/20,ISSUED,9,2006/07/20,215000,215000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2884,12,376,,MAGELLAN,AV,,,,,,,,,,,,"JAMES STAVOY AIA",,"KCHN REMODEL/NEW BAY WINDOW AT FRONT/RELOCATE FIREPLACE/2ND STORY ADDITION OF MASTER BDRM SUITE",
#200406035452,3,2004/06/03,2005/07/15,ISSUED,9,2006/07/15,40000,90000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5505,13,1541,,ALABAMA,ST,,,MARK,BURDEN,5851422,"BAYWOLF CONSTRUCTION INC",ARBOR,ST,"SAN FRANCISCO",CA,94131-0000,"ALAN MARTINEZ ARCH.",6269379,"DEMOLISH EXTG DECK/BUILD NEW GROUND FLOOR RM & BATH WITH NEW DECK ABOVE/BLD NW INTERNAL STRS TO RM",
#200406116193,3,2004/06/11,2005/07/15,ISSUED,9,2005/11/15,1600,500,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5958,13,162,,VIENNA,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPLACE WINDOW TO SLIDING DOOR  ADD BALCONEY OR DECK",
#200406186785,3,2004/06/18,2005/07/29,ISSUED,9,2006/01/29,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1201,21,1382,,HAYES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ARCHITECT: MARK TOPETCHER",4153599997,"REPLACE REAR EGRESS STAIR AT EXTERIOR AND ADD SMALL DECK AREA",
#200406227062,3,2004/06/22,2005/07/21,ISSUED,9,2006/01/21,2000,5400,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2647,24,45,,COLLINGWOOD,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"REPLACE OUT DOOR STARIWAY FROM BACK KITCHEN DOOR TO GROUND.",
#200407158863,3,2004/07/15,2005/07/27,ISSUED,9,2006/07/27,75000,75000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,94,6,1126,,FILBERT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 4 NEW DORMERS AND 2 NEW BALCONIES TO 3RD FLOOR OF BUILDING",
#200407158951,3,2004/07/15,2005/07/20,ISSUED,9,2006/01/20,9000,9000,APARTMENTS,24,APARTMENTS,24,3576,66,30,,SYCAMORE,ST,,,BEN,TERANI,5104289194,"FIRE & SEC. FIRE/B.TERANI",BEACH,ST,EMERYVILLE,CA,94608-0000,,,"INSTALLING NEW FIRE ALARM SYSTEM.",
#200407158958,3,2004/07/15,2005/07/20,ISSUED,9,2006/07/20,15000,30000,APARTMENTS,41,APARTMENTS,41,3731,3,226,,06TH,ST,,,BEN,TERANI,5104289194,"FIRE & SEC. FIRE/B.TERANI",BEACH,ST,EMERYVILLE,CA,94608-0000,,,"INSTALLATION NEW ADDRESSABLE FIRE ALARM SYSTEM.",
#200407229512,3,2004/07/22,2005/07/22,ISSUED,9,2006/01/22,15000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3634,21,45,,ALVARADO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION:replacement of  (e) wood deck at rear of property",
#200408030427,3,2004/08/03,2005/07/13,ISSUED,9,2007/07/13,350000,350000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,929,5,3341,,SCOTT,ST,,,ROBIN,WILSON,4158261007,"MERIDIAN BUILDERS & DEVELOPERS INC",25TH,ST,"SAN FRANCISCO",CA,94110-0000,"LORIN HILL",,"ADDITION OF FLOOR TO TOP OWNERS UNIT/REMODEL EXTG OWNERS UNIT/REMODEL RENTAL UNIT/ADDITION OF ROOF",
#200408030427,3,2004/08/03,2005/07/13,ISSUED,9,2007/07/13,350000,350000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,929,5,3339,,SCOTT,ST,,,ROBIN,WILSON,4158261007,"MERIDIAN BUILDERS & DEVELOPERS INC",25TH,ST,"SAN FRANCISCO",CA,94110-0000,"LORIN HILL",,"ADDITION OF FLOOR TO TOP OWNERS UNIT/REMODEL EXTG OWNERS UNIT/REMODEL RENTAL UNIT/ADDITION OF ROOF",
#200408101199,3,2004/08/10,2005/07/07,ISSUED,9,2006/07/07,36200,36200,"WAREHOUSE  FURNITURE",1,"WAREHOUSE  FURNITURE",1,3755,15,384,,07TH,ST,,,,,8003317744,"AIR FILTRATION CO. INC.",AIRPORT,PK,OROVILLE,CA,95965-0000,"AIR FILTRATION CO. (CONTRACTOR NEEDS EVERYTHING)**",,"MECHANICAL INSTALLATION OF AUTOMOTIVE SPRAY PAINT BOOTH W/FRESH AIR MAKEUP AND DUCTS",
#200408191969,2,2004/08/19,2005/07/08,ISSUED,9,2007/07/08,150000,360000,,,"1 FAMILY DWELLING",1,5539,26,211,,MONTCALM,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SHATARA ARCH.",4155127566,"ERECT A 3 STORY SINGLE FAMILY DWELLING",
#200408302910,3,2004/08/30,2005/07/12,ISSUED,9,2006/07/12,110000,110000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3584,18,590,,SANCHEZ,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"INCREAE USABLE ATTIC BEDROOM W/2 DORMERS. RELOCATE (E) KITCHEN EXTEND PART OF 2ND FLR 2'0"" TO WEST P",
#200409023282,3,2004/09/02,2005/07/13,ISSUED,9,2006/07/13,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6016,001B,210,,LISBON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SUJO DESIGN",4156828452,"REMODEL OF (E) KITCHEN  BATHROOMS  & OTHER INTERIOR  ADDITION OF DECK  STAIR AND PATIO",
#200409103837,3,2004/09/10,2005/07/12,ISSUED,9,2006/07/12,50000,65000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1740,24,936,,IRVING,ST,,,,,,,,,,,,"LEONARDO ZYLBERBERG",,"3RD FLOOR EXTENSION INTO REAR GARDEN AREA AND NEW BATHRM REMODEL KITCHEN INCREASE SCOPE OF HORIZ",
#200409103837,3,2004/09/10,2005/07/12,ISSUED,9,2006/07/12,50000,65000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1740,24,938,,IRVING,ST,,,,,,,,,,,,"LEONARDO ZYLBERBERG",,"3RD FLOOR EXTENSION INTO REAR GARDEN AREA AND NEW BATHRM REMODEL KITCHEN INCREASE SCOPE OF HORIZ",
#200409133941,3,2004/09/13,2005/07/01,ISSUED,9,2006/07/01,50000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6240,34,359,,ARLETA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL EXTENSION AT REAR OF THE BLDNG. - ADD ONE FAMILY ROOM AND ONE BATHROOM",
#200409164385,3,2004/09/16,2005/07/22,ISSUED,9,2006/07/22,95800,95800,"WORKSHOP COMMERCIAL",0,"WORKSHOP COMMERCIAL",0,3762,116,735,,HARRISON,ST,,,"CLAREN A."," HERBERT",6503483828,"EXCEL BUILDING CONTRACTORS"," CAPUCHINO AVE",,BURLINGAME,CA,94010-0000,"HEYWOOD P. MANSERCH AIA",4082480930,"ADD ADA COMPLIANT TOILETS (2 EACH END OF BLDG.) REMODEL EXISTING ENTRY TO COMPLIANT ENTRY ADA",
#200409164385,3,2004/09/16,2005/07/22,ISSUED,9,2006/07/22,95800,95800,"WORKSHOP COMMERCIAL",0,"WORKSHOP COMMERCIAL",0,3762,116,755,,HARRISON,ST,,,"CLAREN A."," HERBERT",6503483828,"EXCEL BUILDING CONTRACTORS"," CAPUCHINO AVE",,BURLINGAME,CA,94010-0000,"HEYWOOD P. MANSERCH AIA",4082480930,"ADD ADA COMPLIANT TOILETS (2 EACH END OF BLDG.) REMODEL EXISTING ENTRY TO COMPLIANT ENTRY ADA",
#200409285395,1,2004/09/28,2005/07/15,ISSUED,9,2011/07/15,15000000,49200000,,,APARTMENTS,62,3745,1,318,,SPEAR,ST,,,,,,,,,,,,"ARQUITECTONICA (LIC C-20070)",2138957800,"ERECT A 8 STORY 62 RESIDENTIAL UNITS/ RETAIL/ ASSEMBLY/ PARKING",
