"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#200405133820,3,2004/05/13,2006/02/14,ISSUED,9,2008/02/14,280000,380000,APARTMENTS,4,APARTMENTS,4,3611,24,953,,"SOUTH VAN NESS",AV,,,BRIAN,KENNY,4158411008,"S F BAY CONSTRUCTION INC","WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,"ANDY FORREST",,"VERTICAL & HORIZONTAL ADDITION TO EXISTING BUILDING. 4 CAR GARAGE ADDED BELOW BUILDING."
#200405274980,3,2004/05/27,2006/02/24,ISSUED,9,2008/02/24,350000,350000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5946,39,33,,ATHENS,ST,,,,,,,,,,,,"SIA CONSULTING",,"PROPOSED HORIZ. ADDITION AT FRONT OF (E) PROPERTY  ADDITION WILL CREATEA NEW GARAGE AT G/F  DINING  LIVING  KITCHEN  1/2 BATH & UTILITY ROOM @ 1ST FLOOR AND 3 BEDROOM  2 FULL BATHS  & FAMILY ROOM @ 2ND FLOOR"
#200406045577,2,2004/06/04,2006/02/24,ISSUED,9,2008/02/24,400000,508692,,,"1 FAMILY DWELLING",1,5946,40,27,,ATHENS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SIA CONSULTING ENG.",5840504,"ERECT A 3-STORY  SINGLE FAMILY DWELLING"
#200406247265,3,2004/06/24,2006/02/16,ISSUED,9,2006/06/16,4300,4300,OFFICE,0,OFFICE,0,1610,1,3301,,BALBOA,ST,,,"WAYNE EVAN",,5105883100,"DIVERSIFIED FIRE PRODUCTS","E. VANDELL",WY,CAMPBELL,CA,94558,,,"PERMIT TO LEGALIZE INSTALLATION OF EXISTING FIRE ALARM SYSTEM"
#200406287500,3,2004/06/28,2006/02/28,ISSUED,9,2007/02/28,150000,196000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2306,12,2274,,44TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"HORON LEE 7 TEDDY AVE SF 94134",,"VERTICAL & HORIZONTAL EXTENSION."
#200406297567,3,2004/06/29,2006/02/24,ISSUED,9,2007/02/24,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6339,33,747,,VIENNA,ST,,,,,,,,,,,,"JOHN LAU",4158317180,"REAR ADDITION (HORIZONTAL/VERTICAL) TO AN (E) 2 UNITS BLDG."
#200407027988,3,2004/07/02,2006/02/06,ISSUED,9,2006/08/06,2000,25000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,922,51,3555,,DIVISADERO,ST,0,,"IAN A",.,7404001,"GRAY INDUSTRIES INC"," LOS ANGELES",BL,"SAN ANSELMO",CA,94960,,,"RE-CONSTRUCT OF A ROOFTOP DECK 400 SQ FT IN AREA. ACCESS BEING A PRE EXISTING RE-BUILT STAIRCASE ADD RAILINGS BEING ""CLEAR VIEW"" CABLE RAILS WITH 4 X 4 POSTS 8' ON CENTER REPAIR OF FIRST TWO STORIES OF STAIRS WILL ALSO BE ADDRESSED."
#200407148833,3,2004/07/14,2006/02/21,ISSUED,9,2006/08/21,7500,9500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6510,001D,1120,,DOLORES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"LEVY ART & ARCHITECTURE",4156417320,"BUILD NEW DECKS NEW STAIR FROM 2/F TO REAR YARD NEW RAMP FROM 1/F TO REAR YARD NEW SLIDING GLASS"
#200410146847,3,2004/10/14,2006/02/06,ISSUED,9,2006/08/06,20000,150000,OFFICE,0,OFFICE,0,261,15,311,,CALIFORNIA,ST,,,"CLEARENCE J.  ROBICHAUG",*,9256859008,"C.R. FIRE LINE INC","108 CENTER AVENUE",,PACHECO,CA,94553,,,"INSTALL FIRE ALARM SYSTEM THROUGHOUT BLDG. REMOVE/REPLACE (E)SYSTEM"
#200411048593,3,2004/11/04,2006/02/22,ISSUED,9,2008/02/22,425000,425000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,124,22,33,,WHITE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD NEW 3RD FLOOR & REAR ADDITION - VERTICAL ADDITION."
#200411169292,3,2004/11/16,2006/02/22,ISSUED,9,2007/02/22,40000,140000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7537,51,635,,29TH,ST,,,OBR,OBR,,OBR,OBR,,OBR,CA,00000-0000,,,"ADD 3 BEDROOMS  BATH & LAUNDRY AND REMODEL EXISTING"
#200411239993,3,2004/11/23,2006/02/03,ISSUED,9,2007/02/03,20000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1380,28,148,,21ST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RELOCATE (E)COTTAGE 3' FROM SIDE PROPERTY LINE. ENCLOSE STAIR"
#200412020515,3,2004/12/02,2006/02/17,ISSUED,9,2006/06/17,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,942,001A,2961,,BRODERICK,ST,,,JOHN,SOUTHARD,4154601575,"PLATH & COMPANY INC",FRANCISCO,BL,"SAN RAFAEL",CA,94901-0000,,,"EXTENSION OF  EXISTING DECK ON 2ND FLOOR."
#200412091013,3,2004/12/09,2006/02/22,ISSUED,9,2007/02/22,50000,50000,"RETAIL SALES",1,"RETAIL SALES",1,5663,17,627,,CORTLAND,AV,,,DONNA,NATHAN,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"INSTALLATION & OPERATION OF ANTENNAS & ASSOCIATED EQUIPMENT FOR AT & T WIRELESS NETWORK. ANTENNAS WILL CONSIST OF 1 PAIR OF OMNI ANTENNAS MOUNTED TO (E) BLDG. ASSOCIATED EQUIPMENT CABINETS WILL CONSIST OF 2 MICROCELL CABINETS MOUNTED TO (E) BLDG WALL."
#200412211847,1,2004/12/21,2006/02/08,ISSUED,9,2012/02/08,116757478,128000000,,,APARTMENTS,382,3765,1,425,,01ST,ST,,,"JOHN MALCOLM",,5107809181,"MALCOLM DRILLING CO INC","BREAKWATER COURT",*,HAYWARD,CA,94545-0000,,,"TO ERECT 63 STORIES  382 DWELLING UNITS  2 LEVEL BASEMENTS OF B1 & B1  RESIDENTIAL CONDO."
#200412211847,1,2004/12/21,2006/02/08,ISSUED,9,2012/02/08,116757478,128000000,,,APARTMENTS,382,3765,9,425,,01ST,ST,,,"JOHN MALCOLM",,5107809181,"MALCOLM DRILLING CO INC","BREAKWATER COURT",*,HAYWARD,CA,94545-0000,,,"TO ERECT 63 STORIES  382 DWELLING UNITS  2 LEVEL BASEMENTS OF B1 & B1  RESIDENTIAL CONDO."
#200412211847,1,2004/12/21,2006/02/08,ISSUED,9,2012/02/08,116757478,128000000,,,APARTMENTS,382,3765,15,425,,01ST,ST,,,"JOHN MALCOLM",,5107809181,"MALCOLM DRILLING CO INC","BREAKWATER COURT",*,HAYWARD,CA,94545-0000,,,"TO ERECT 63 STORIES  382 DWELLING UNITS  2 LEVEL BASEMENTS OF B1 & B1  RESIDENTIAL CONDO."
#200412272196,3,2004/12/27,2006/02/21,ISSUED,9,2007/02/21,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4281A,016B,1483,,KANSAS,ST,,,,,,,,,,,,,,"REMOVE RETAINING WALL IN BASEMENT  BUILD NEW RETAIRING WALL  ENLARGE BASEMENT & MAIM FLOOR BY EXPANDING INTO BACK YARD. REMOVE FLAT ROOF OVER EXIST MASTER BEDROOM & INSTALL NEW SLOPED ROOF. REMODEL MASTER BATHROOM."
#200412282224,3,2004/12/28,2006/02/06,ISSUED,9,2009/11/06,4000000,4000000,"RETAIL SALES",0,APARTMENTS,69,166,2,733,,FRONT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERSION OF EXISTIN GOFFICE BUILDING INTO A RESIDENTIAL BLDG. CONSISTING OF 71 DWELLING UNITS. EXTERIOR WORK INCLUDES REPLACEMENT OF WINDOWS IN EXISTING OPENINGS TO PROVIDE NATURAL VENTILATION AND IMPROVE DAY-LIGHTING. CHANGE OF OCCUPANCY."
#200501042534,3,2005/01/04,2006/02/23,ISSUED,9,2008/02/23,350000,435000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,503,15,2842,,FRANKLIN,ST,,,DAVID,KOHLMYER,4155165036,KOHLMYER,16TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"CREATE NEW 2-STORY RESIDENCE ABOVE EXISTING.REMODEL EXIST RES & GARAGE.NEW REAR ADDITION&2-STORY...."
#200501133214,3,2005/01/13,2006/02/07,ISSUED,9,2007/02/07,60000,60000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,708,13,1534,,FILLMORE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL (e) BAR AREA BY  MOVING WALL TO PERMA=ETER. NO STSUCTURAL WORK. RELOCATE BAR INTO CORNOR"
#200502024624,3,2005/02/02,2006/02/10,ISSUED,9,2008/02/10,350000,528000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,4001,3,228,,MISSISSIPPI,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL E HOUSE  RAISE E HOUSE OVER NEW GARAGE. NEW HABITABLE SPACE. CONVERT ATTIC TO HABITABLE AND"
#200502024625,3,2005/02/02,2006/02/16,ISSUED,9,2007/02/16,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1331,8,155,,27TH,AV,,,,,,,,,,,,,,"ADD 2ND FLOOR AND REMODEL KITCHEN"
#200502145441,3,2005/02/14,2006/02/28,ISSUED,9,2006/08/31,12000,20000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,845,21,330,,SCOTT,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW GARAGE WITH CONC. DRIVEWY IN BASEMT ELIMINAT ETERNL  STAIR TO 1/F (N) PLANTER NEXT TO DRIVE WAY"
#200502185818,3,2005/02/18,2006/02/15,ISSUED,9,2006/06/15,3000,3000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2434,46,2575,,33RD,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"LEGALIZE NOV #200456330/BLDG EXPANSION WITHOUT PERMIT. ENCLOSE EXISTING DECK. NO INCREASE IN AREA ON 3RD FLOOR."
#200502256255,3,2005/02/25,2006/02/22,ISSUED,9,2007/02/22,40000,45000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6539,16,4266,,25TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION- ADD APPROX 30 LF NON BEARING PART  NEW BATHROOM / RELOCATED LAUNDRY  CONSTRUCT (2)DORMERS  NEW EGRESS REQ DECK."
#200503086967,3,2005/03/08,2006/02/10,ISSUED,9,2008/02/10,700000,700000,"1 FAMILY DWELLING",1,APARTMENTS,4,1198,14,1640,,HAYES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"conversion of (e) sfd residence into 4 unit residence"
#200503107248,3,2005/03/10,2006/02/07,ISSUED,9,2007/02/07,95000,140000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2973A,45,171,,MIRALOMA,DR,,,RAYMOND,CHAN,4156019237,"C R   CONSTRUCTION CO INC",IRVING,ST,"SAN FRANCISCO",CA,94122-0000,,,"ADDITIONAL BEDROOM & BATHROOM IN THE REAR YARD ON 2ND FLOOR. & REAR ROOF DECK. REMODEL KITCHEN & BATHROOMS."
#200503107258,3,2005/03/10,2006/02/07,ISSUED,9,2007/02/07,125000,125000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5660,8,3740,,FOLSOM,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"VERTICAL & HORIZONTAL ADDITION- EXPANDING EXISTING 1ST FLR LIVING SPC; ADDING A STAIR FROM 1ST FLR T"
#200503228069,3,2005/03/22,2006/02/06,ISSUED,9,2007/02/06,70000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6089,25,547,,EDINBURGH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION- CONSTRUCT FRONT ADDITION 2 STORY & REAR ADDITION 2 STORY."
#200503248346,3,2005/03/24,2006/02/22,ISSUED,9,2007/02/22,50000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,528,16,1665,,FILBERT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW 2 STORY HORIZONTAL ADDITION TO REAR BLDG.W/EXTERIOR DOORS & STAIR. ADDITION TO REPLACE (E) DECKS AND ENLARGE (E) FAMILY ROOM &  MASTER BEDROOM & ADD MASTER BATHROOM."
#200503248346,3,2005/03/24,2006/02/22,ISSUED,9,2007/02/22,50000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,528,16,1667,,FILBERT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW 2 STORY HORIZONTAL ADDITION TO REAR BLDG.W/EXTERIOR DOORS & STAIR. ADDITION TO REPLACE (E) DECKS AND ENLARGE (E) FAMILY ROOM &  MASTER BEDROOM & ADD MASTER BATHROOM."
#200503288498,3,2005/03/28,2006/02/01,ISSUED,9,2007/02/01,190000,190000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6730,26,55,,"VAN BUREN",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION @G/F REPLACE 3/4 (E)FOUNDATION RENOVATION OF G/F FAMILY ROOM OFFICE STUDIO."
#200504079472,3,2005/04/07,2006/02/24,ISSUED,9,2007/02/24,80000,130000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1269,96,139,,DOWNEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RAISE (E) SINGLE FAM HOUSE 3'-2"" TO ADD TWO CAR GARAGE STUDIO APT CURB CUT REBUILD (E) FRONT AND"
#200504089555,3,2005/04/08,2006/02/15,ISSUED,9,2007/02/16,85000,85000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1254,91,724,,CLAYTON,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE EXTG STAIR AND WASH PORCH WITH SLIGHT INCREASE IN CONDITIONED SPACE FOR GARAGE"
#200504089555,3,2005/04/08,2006/02/15,ISSUED,9,2007/02/16,85000,85000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1254,92,726,,CLAYTON,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE EXTG STAIR AND WASH PORCH WITH SLIGHT INCREASE IN CONDITIONED SPACE FOR GARAGE"
#200504119619,3,2005/04/11,2006/02/06,ISSUED,9,2007/02/06,87000,87000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6981,42,243,,HOLLOWAY,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL BASEMENT STORAGE SPACE ADD FAMILY ROOM W/FULL BATH @REAR OF 1/F & MASTER BEDROOM @2/F W/FULL BATH."
#200504119693,3,2005/04/11,2006/02/16,ISSUED,9,2006/08/16,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,915,009C,2252,,BEACH,ST,,,RICK,WILSON,4153378395,"R C WILSON CONSTRUCTION INC","WEST PORTAL",AV,"SAN FRANCISCO",CA,94127-0000,,,"FILL IN LIGHT WELL & FIRE WALL"
#200504129789,3,2005/04/12,2006/02/10,ISSUED,9,2007/02/10,150000,279022,"WAREHOUSE NO FRNITUR",0,OFFICE,0,3525,47,278,,DORE,ST,,,,,,,,,,,,,,"CONVERSION & SOUND PROOF ROOMS FOR MUSIC REHERSAL SITE PERMIT/CHANGE OF USE"
#200504129789,3,2005/04/12,2006/02/10,ISSUED,9,2007/02/10,150000,279022,"WAREHOUSE NO FRNITUR",0,OFFICE,0,3525,47,268,,DORE,ST,,,,,,,,,,,,,,"CONVERSION & SOUND PROOF ROOMS FOR MUSIC REHERSAL SITE PERMIT/CHANGE OF USE"
#200504139894,3,2005/04/13,2006/02/07,ISSUED,9,2006/08/07,25000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3609,65,367,,LEXINGTON,ST,,,"SID BAXTER",,4156817634,"SID BAXTER CARPENTRY",43RD,AV,"SAN FRANCISCO",CA,94122-0000,,,"DEMO (E) REAR YARD EGRESS STAIR. CONSTRUCTION OF (N) REAR YARD EGRESS STAIR AND SMALL DECK."
#200504139927,3,2005/04/13,2006/02/10,ISSUED,9,2007/02/10,75000,75000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1197,42,1729,,GROVE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"COSNTRUCT NEW 2 STORY ADDTION WITH ROOF TOP DECK. AND LOWER BALCONY WITH STAIRS 12 FOOT HORIZONTAL"
