"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",PLANSETS,15_DAY_HOLD?,"EXISTING STORIES","PROPOSED STORIES","ASSESSOR STORIES","VOLUNTARY SOFT-STORY RETROFIT","NO OF PAGES",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET_NUMBER,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201404254222,3,2014/04/25,2014/11/03,ISSUED,9,2015/03/03,1400,4000,OFFICE,,OFFICE,,2,,3,3,2,,10,4287,64,1250,,MISSOURI,ST,308,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"UNIT #308: NEW KITCHENETTE WITH ACCESSIBLE COUNTER  N/A FOR THE MAHER ORDINANCE #155-13."
#201405286851,3,2014/05/28,2014/11/03,ISSUED,9,2015/05/03,12000,12000,OFFICE,0,OFFICE,0,2,,3,3,3,,9,3518,4,234,,09TH,ST,,,ROBERTO,GALICHA,9259802799,"NU REV COMMUNICATIONS INC.",2370,"RESEARCH DR",ST,LIVERMORE,CA,94550-0000,,,"MODIFICATION TO (E) UNMANNED TELECOM FACILITY CONSISTING OF 3 NEW RRUS-12'S  3 NEW A2 MODULES  3 NEW DC-6 SURGE SUPPRESSORS  NEW CABLE  REMOVE 3 (E) DTMA'S  REMOVE (E) DUL RBS UNIT & INSTALL NEW DVS41 UNIT.  ** MAHER: COMPLIANCE WITH ORDINANCE NO# 155-13 NOT REQUIRED **"
#201406259443,4,2014/06/25,2014/11/03,ISSUED,9,2015/05/03,8000,8000,"RETAIL SALES",,,,2,,6,,6,,13,293,5,128,,POST,ST,,,THOMAS,THAYER,6082718717,"TRI-NORTH BUILDERS INC",,"PO BOX 259568",,MADISON,WI,53725-9568,,,"ERECT ELECTRIC  WALL  SINGLE FACED NEW SIGN."
#201406259452,4,2014/06/25,2014/11/03,ISSUED,9,2015/05/03,6000,6000,"RETAIL SALES",,,,2,,6,,6,,13,293,5,128,,POST,ST,,,THOMAS,THAYER,6082718717,"TRI-NORTH BUILDERS INC",,"PO BOX 259568",,MADISON,WI,53725-9568,,,"ERECT 2 BANNER SIGNS AT STOREFRONT  NON-ELECTRIC  PROJECTING  DOUBLE FACED  INDIRECT (N) SIGNS."
#201408194129,3,2014/08/19,2014/11/03,ISSUED,9,2015/11/03,15000,92000,OFFICE,0,OFFICE,0,2,,52,52,52,,5,259,26,555,,CALIFORNIA,ST,,,RAMON,MISFELDT,2098338228,"RCM  FIRE PROTECTION INC.",350,ENTERPRISE,PL,TRACY,CA,95304-0000,,,"3RD FLOOR:MODIFY EXTG FIRE SPRINKLER SYSTEM TO ACCOMODATE NEW WALL AND CEILING LAYOUT. 179 SPRINKLERS. REF APP#20140627-9703. N/A FOR THE MAHER ORDINANCE #155-13"
#201408284917,8,2014/08/28,2014/11/03,ISSUED,9,2015/11/03,140000,140000,OFFICE,0,OFFICE,0,2,,6,6,6,,25,541,24,2001,,UNION,ST,,,AL,GRAVES,6503452082,"ACG CONSTRUTION INC",1155,CHESS,DR,"FOSTER CITY",CA,94404,,,"#200- ADD PRIVATE OFFICE TO EXISTING OPEN SPACE  EXPAND CURRENT SUITE TO ADJACENT HALLWAY  RECONFIGURE COPIER AREA  REPLACE EXISTING BREAK ROOM CABINETS & SINK FOR FULL ACCESSIBILITY COMPLIANCE."
#201409095802,8,2014/09/09,2014/11/03,ISSUED,9,2015/03/03,3000,3000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,6548,22,1231,,NOE,ST,,,RAY,REINERTSON,4156470884,"R.M.R. CONSTRUCTION COMPANY",2424,OAKDALE,AV,"SAN FRANCISCO",CA,94124,,,"REPLACE 3 THREE VINYLE WINDOWS WITH WOOD DOUBLE HUNG WINDOWS AT FACADE."
#201409095802,8,2014/09/09,2014/11/03,ISSUED,9,2015/03/03,3000,3000,APARTMENTS,3,APARTMENTS,3,0,,3,3,3,,0,6548,22,1235,,NOE,ST,0,,RAY,REINERTSON,4156470884,"R.M.R. CONSTRUCTION COMPANY",2424,OAKDALE,AV,"SAN FRANCISCO",CA,94124,,,"REPLACE 3 THREE VINYLE WINDOWS WITH WOOD DOUBLE HUNG WINDOWS AT FACADE."
#201409095856,8,2014/09/09,2014/11/03,ISSUED,9,2015/03/03,1,1,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,6,594,10,1772,,JACKSON,ST,,,SHIRLEY,LEI,4158302082,"J L M CONSTRUCTION INC.",215,OXFORD,ST,"SAN FRANCISCO",CA,94134-0000,,,"REVISION TO 201304195007. STRUCTURAL WORK CHANGES"
#201409166495,8,2014/09/16,2014/11/03,ISSUED,9,2015/11/03,80000,80000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,2,2,2,,7,2608,71,130,,ROOSEVELT,WY,0,,MATTHEW,MARUCHECK,4152502386,"MARUCHECK CONSTRUCTION",2622,SACRAMENTO,ST,BERKELEY,CA,94702-0000,,,"REMOVE BEARING WALL AND REPLACE WITH BEAM. REMODEL KITCHEN. ADD WASHER/DRYER"
#201409237030,8,2014/09/23,2014/11/03,ISSUED,9,2015/05/03,7462,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,5,846,32,851,,PAGE,ST,,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REPLACE 82 LIN FT. OF EXISTING BRICK FOUNDAITON WITH CONCRETE FOOTINGS @ REAR OF EXISITNG BLDG  NOT VISIBLE FROM STREET."
#201409237030,8,2014/09/23,2014/11/03,ISSUED,9,2015/05/03,7462,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,5,846,32,853,,PAGE,ST,,,KWOK,WONG,4155686202,"KL CONSTRUCTION GROUP",1714,POLK,ST,"SAN FRANCISCO",CA,94109-0000,,,"REPLACE 82 LIN FT. OF EXISTING BRICK FOUNDAITON WITH CONCRETE FOOTINGS @ REAR OF EXISITNG BLDG  NOT VISIBLE FROM STREET."
#201410088452,8,2014/10/08,2014/11/03,ISSUED,9,2015/11/03,25000,45000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,8,3974,15,496,,UTAH,ST,,,MARIO,FUNES,6502183042,"BAY PROS CONSTRUCTION",2448,"GREAT HIGHWAY",,"SAN FRANCISCO",CA,94116-0000,,,"NEW EXTERIOR WOOD DECK IN REAR YARD  NEW RETAINING WALL AT BACK OF PROPERTY  NEW FENCE LESS THAN 10 FT HIGH"
#201410088452,8,2014/10/08,2014/11/03,ISSUED,9,2015/11/03,25000,45000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,Y,3,3,2,,8,3974,15,498,,UTAH,ST,,,MARIO,FUNES,6502183042,"BAY PROS CONSTRUCTION",2448,"GREAT HIGHWAY",,"SAN FRANCISCO",CA,94116-0000,,,"NEW EXTERIOR WOOD DECK IN REAR YARD  NEW RETAINING WALL AT BACK OF PROPERTY  NEW FENCE LESS THAN 10 FT HIGH"
#201410098550,8,2014/10/09,2014/11/03,ISSUED,9,2015/11/03,80000,80000,OFFICE,0,OFFICE,0,2,,48,48,48,,5,263,11,101,,CALIFORNIA,ST,,,RICH,LERNER,4156410800,"DOME CONSTRUCTION CORP",393,"EAST GRAND",AV,"SO. SAN FRANCISCO",CA,94080-0000,,,"DEMO EXISTING STAIRWAY BETWEEN 32 & 33 FLOOR AND RESTORE FLOOR SLAB  PER AB-17. FOR BUILDING SHELL. N/A MAHER ORDINANCE #155-13"
#201410158952,8,2014/10/15,2014/11/03,ISSUED,9,2016/11/03,500000,700000,OFFICE,0,OFFICE,0,2,,18,18,18,,18,3741,32,201,,SPEAR,ST,,,CHRIS,HILL,4082872700,"TEAMWRKX INC.",1855,PARK,AV,"SAN JOSE",CA,95126-0000,,,"10TH FLR:  TENANT IMPROVEMENT INCLUDE CORRIDORS  WALL  & NEW PARTITIONS  DOORS & CEILING & LIGHTING  RESTROOMS UPGRADE & ELEVATOR LOBBY OF 10TH FLR  MECH & ELEC UNDER SEPARATE PERMIT; MAHER N/A"
#201410158954,8,2014/10/15,2014/11/03,ISSUED,9,2015/11/03,95500,120000,OFFICE,0,OFFICE,0,2,,18,18,18,,10,3741,32,201,,SPEAR,ST,,,CHRIS,HILL,4082872700,"TEAMWRKX INC.",1855,PARK,AV,"SAN JOSE",CA,95126-0000,,,"12TH FLR: AB-017 NO OCCUPANCY. MINOR TENANT IMPROVEMENT INCLUDES: DEMOLITION OF OFFICES & REMODEL OF BREAK ROOM & FLOOR COVERING  INSTALL NEW MILLWORK & FINISHES (MECH & ELEC UNDER SEPARATE PERMIT) MAHER N/A"
#201410158968,3,2014/10/15,2014/11/03,ISSUED,9,2015/03/03,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,3,2688,24,66,,CLARENDON,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"REVISION TO 200807227316S REDUCE SCOPE OF WORK. DELETE REAR ADDITION  ROOF DECK  SPIRAL STAIRS  AND ELEVATOR. ONLY ENCLOSE EXISTING PATIO/DECK ON 3RD FL WITH NEW SKYLIGHT IN NEW FLAT ROOF. DELETE REAR ADDITION  ROOF DECK  SPIRAL STAIRCASE AND ELEVATOR."
#201410158989,8,2014/10/15,2014/11/03,ISSUED,9,2015/11/03,32000,32000,OFFICE,0,OFFICE,0,2,,7,7,7,,18,3751,157,360,,03RD,ST,,,"SOUTHLAND INDUSTRIES",,4089703777,"SOUTHLAND INDUSTRIES",33225,WESTERN,AV,"UNION CITY",CA,94587-0000,,,"2ND FLR:  T.I. 201410148742 -FOR TV STUDIO CONVERTING PREVIOUSLY UNOCCUPIED STUDIO SPACE TO USEABLE SPACE; MECHANICAL/ELECTRICAL ONLY; MAHER N/A"
#201410179205,8,2014/10/17,2014/11/03,ISSUED,9,2015/11/03,55000,55000,"ARTIST LIVE/WORK",82,"ARTIST LIVE/WORK",82,2,,3,3,1,,5,3787,127,601,,04TH,ST,321,,ADAM,VANDERWAARD,4156942406,"VANDERWAARD CUSTOM INC",1998,CARROLL,LN,"SAN FRANCISCO",CA,94124-0000,,,"#321 - BATHROOM REMODEL & KITCHEN REMODEL  NEW WOOD FLOOR  NEW LIGHTING. COMPLIANCE WITH MAHER ORDINANCE NO 155-13 NOT REQUIRED."
#201410219497,8,2014/10/21,2014/11/03,ISSUED,9,2015/11/03,105000,105000,OFFICE,0,OFFICE,0,2,,5,5,4,,22,3780,6,888,,BRANNAN,ST,,,SCOTT,MORRISON,4158509511,"CHARLES PANKOW BUILDERS LTD",199,"SOUTH LOS ROBLES",,PASADENA,CA,91107-0000,,,"BASEMENT & 1ST FLR CORRIDOR UPGRADES  REPLACE EXISTING CEILING GRID  TILES AND LIGHTING WITH NEW GYP BD  CEILING  LIGHTING AND NEW FINISHES EXISTING MECH  ELEC  LIFE SAFETY & SPRINKLER SYSTEM MODIFICATION ARE NOT INCLUDED UNDER THIS PERMIT. MAHER N/A"
#201410229615,8,2014/10/22,2014/11/03,ISSUED,9,2015/05/03,21000,21000,"FOOD/BEVERAGE HNDLNG",3,"FOOD/BEVERAGE HNDLNG",3,2,,3,3,3,,5,3616,9,3224,,22ND,ST,,,JAMES,HIN,4157563355,"GALAXY BUILDING CONSTRUCTION",180,SHAWNEE,AV,"SAN FRANCISCO",CA,94112-0000,,,"INSTALL GREASE EXHAUST AND MAKE-UP AIR SYSTEMS FOR RESTAURANT REMODELING. UL 300 SUPPRESSION SYSTEM UNDER SEP. PERMIT. REFERENCE TO BPA 201406188748."
#201410229660,8,2014/10/22,2014/11/03,ISSUED,9,2015/03/03,1350,1350,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,3,6765,25,278,,JOOST,AV,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"BUILD NEW FENCE IN REAR YARD ALONG BACK OF PROPERTY. PERMIT PER NOV #201491171"
#201410239735,8,2014/10/23,2014/11/03,ISSUED,9,2015/03/03,1,1,APARTMENTS,6,APARTMENTS,6,2,,4,4,3,,2,623,9,1855,,CLAY,ST,0,,YOSHIRO,MIKUMO,4157409356,"Y MIKUMO CO.",,"P.O. BOX 245",,BRISBANE,CA,94005-0000,,,"REVISION TO PA #2010-0205-6023 & #2014.0203.7643 - AS BUILT."
#201410239759,8,2014/10/23,2014/11/03,ISSUED,9,2015/03/03,5000,5000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,0,,1,5556,19,162,,BREWSTER,ST,,,"DENNIS DA",LIU,4157598889,"H D CONSTRUCTION COMPANY",2648,26TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"REVISION TO PA# 200607106046. RELOCATE ENTRY DOOR PER PLAN."
#201410249800,8,2014/10/24,2014/11/03,ISSUED,9,2016/11/03,100000,500000,OFFICE,0,OFFICE,0,2,,7,7,7,,14,166,8,750,,BATTERY,ST,,,DOUG,GEARMAN,4157057900,"TURNER CONSTRUCTION CO",343,"SANSOME ST  STE 500",,"SAN FRANCISCO",CA,94104-0000,,,"TENANT IMPROVEMENT  NEW ROOMS STUDIOS BREAKROOM  2 HANDICAP BATHROOMS  RECEPTION AREA MEP UNDER SEP PERMIT"
#201410249801,8,2014/10/24,2014/11/03,ISSUED,9,2016/11/03,400000,800000,OFFICE,,OFFICE,,2,,7,7,7,,22,166,8,750,,BATTERY,ST,,,DOUG,GEARMAN,4157057900,"TURNER CONSTRUCTION CO",343,"SANSOME ST  STE 500",,"SAN FRANCISCO",CA,94104-0000,,,"TENANT IMPROVEMENT NEW ROOMS STUDIOS BREAKROOM  RECEPTION AREA TRAINING RM MEP SEP PERMIT"
#201410249826,8,2014/10/24,2014/11/03,ISSUED,9,2015/11/03,50000,50000,APARTMENTS,5,APARTMENTS,5,2,,3,3,2,,7,1377,43,106,,18TH,AV,,,JOHN,O'DONOVAN,4159262542,"JOHN O'DONOVAN",526,"NATOMA ST #B",,"SAN FRANCISCO",CA,94103-0000,,,"SOFT STORY COMPLY WITH SFBC CHP. 34B USING IEBC A4."
#201410290155,8,2014/10/29,2014/11/03,ISSUED,9,2015/11/03,105000,105000,OFFICE,0,OFFICE,0,2,,10,10,10,,6,228,24,550,,MONTGOMERY,ST,,,"ART HOOVER AND","JINNIFER ALDERETE",9254599200,"MATRIX HG INC",115,"MASON CIRCLE  STE. B",,CONCORD,CA,94520-0000,,,"REVISION TO APPL #2014.1014.8782 - ADD RADIATORS AND OUTSIDE AIR TO COMMERCIAL SPACE"
#201410290206,8,2014/10/29,2014/11/03,ISSUED,9,2015/05/03,8000,8000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,2,2,1,,2,5686,16,270,,NEVADA,ST,,,SVI,PETERS,4155596645,SHELTER,3428,20TH,ST,"SAN FRANCISCO",CA,94110-0000,,,"REVISION TO PA #2014.0929.7537 - REPLACE (2) SUB-STANDARD CONCRETE WALLS AT GARAGE."
#201410290215,8,2014/10/29,2014/11/03,ISSUED,9,2015/05/03,10000,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,,3,3,2,,2,921,15,2140,,BAY,ST,,,CHRIS,BEGG,5109155453,"CHRIS BEGG CONSTRUCTION CO",1540,ARBUTUS,DR,"WALNUT CREEK",CA,94595-0000,,,"CONSTRUCT FOUNDATION REPLACEMENT TO SEPARATE THE SHARED FOOTING BETWEEN 2160 & 2146 BAY STREET."
#201410290234,8,2014/10/29,2014/11/03,ISSUED,9,2015/03/03,1,1,APARTMENTS,6,APARTMENTS,6,2,,3,3,2,,3,3618,21,3488,,22ND,ST,,,"RICHARD DUKE",SNEED,4154532493,"SNEED & CO CONSTRUCTION INC.",2,"W. SEAVIEW AVE",,"SAN RAFAEL",CA,94901-0000,,,"REVISION TO PERMIT 201406027248; REVISED SHEAR PLYWOOD PANELS AT REAR WALL & CONNECTION OF STEEL MOMENT FRAMES TO 2ND FLOOR CONSTRUCTION; MAHER N/A"
#201410290260,8,2014/10/29,2014/11/03,ISSUED,9,2015/11/03,50000,50000,APARTMENTS,9,APARTMENTS,9,2,,4,4,3,,7,453,003C,920,,BAY,ST,,,"ALI ASGHAR",GHOLAMI,5105267432,"K SEISMIC INC",250,MONTEGO,DR,DANVILLE,CA,94526-0000,,,"SOFT STORY COMPLIANCE ORDINANCE 66-13  2012 IEBC APPENDIX A-4"
#201410300279,8,2014/10/30,2014/11/03,ISSUED,9,2015/11/03,43000,48900,OFFICE,24,OFFICE,24,2,,4,4,1,,9,4044,32,638,,19TH,ST,,COMML-2,"DEVCON CONSTRUCTION",,4089428200,"DEVCON CONSTRUCTION",690,GIBRALTAR,DR,MILPITAS,CA,95035,,,"UNIT #0C2:  COMMERCIAL TENANT IMPROVEMENT TO EXISTING COMMERCIAL SPACE. EXISTING PERMITTED ADA COMPLIANT BATHROOM  EXISTING PERMITTED ENTRANCE  ADA COMPLIANT RAMP  ELEC  LIGHTING  NEW INTERIOR PARTITONS WALLS"
#201410300334,8,2014/10/30,2014/11/03,ISSUED,9,2015/05/03,13000,25000,OFFICE,161,OFFICE,161,2,,33,33,47,,6,261,17,345,,CALIFORNIA,ST,,,"JOHNSON CONTROLS INC.","SELF-INSURED #2082",5107834000,"JOHNSON CONTROLS INC.",21270,"CABOT BOULEVARD",,HAYWARD,CA,94545-0000,,,"22ND FLOOR: FIRE TI ADDITION OF 26 STROBES and 24 SPEAKERS  REF TI 2014-0627-9880"
#201410300359,8,2014/10/30,2014/11/03,ISSUED,9,2015/11/03,22000,27000,APARTMENTS,26,APARTMENTS,26,0,,4,4,4,,0,300,20,919,,SUTTER,ST,0,,JIM,FOLWER,6504649335,"SAN CARLOS KITCHEN AND BATH REMODEL",831,BRANSTEN,RD,"SAN CARLOS",CA,94070-0000,,,"REPLACE WINDOWS ON BACK SIDE OF BUILDING  VINYL WHITE INSULATED LOWE GLASS (MEETING  .30 ""U"" VALUE)  REPLACEMENT FRAMES (54 WINDOWS). N/A ORDINANCE #155-13."
#201410300381,8,2014/10/30,2014/11/03,ISSUED,9,2015/11/03,35000,35000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,4,4,3,,4,61,002C,30,,"LA FERRERA",TR,,,ROBERT,BIRMINGHAM,4155522025,"BIRMINGHAM BUILDERS  INC",50,OSGOOD,PL,"SAN FRANCISCO",CA,94133-0000,,,"REINFORCE THE (E) POST BETWEEN THE TWO GARAGE DOORS."
#201410300389,8,2014/10/30,2014/11/03,ISSUED,9,2015/11/03,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,8,3561,46,51,,BEAVER,ST,,,LUCAS,EASTWOOD,4153740669,"EASTWOOD DEVELOPMENT INCORPORATED",660,YORK,ST,"SAN FRANCISCO",CA,94110-0000,,,"SCOPE OF WORK INCLUDES FLOUNDATION STRENTHENING INCLUDING NEW RETAINING WALL  GRADE BEAMS  SHEARWALLS"
#201410310459,8,2014/10/31,2014/11/03,ISSUED,9,2015/11/03,180000,180000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,3,3,2,,9,3048,15,1150,,MONTEREY,BL,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"COMPLY W/NOV #201446121 & #201494531: KITCHEN & BATH REMODEL; NEW WALL CEILING & FLR FINISH; NEW WALL CEILING & ROOF INSULATION; NEW HOME GYM & WINE ROOM @ 1ST FLR; NEW BATH ON 2ND & 3RD FLR; REMOVE INT STAIR  NEW LIGHTING  NEW WATER HEATER & FURNACE; RECONSTRUCT DRYROT DECK. N/A MAHER ORDINANCE"
#201410310470,8,2014/10/31,2014/11/03,ISSUED,9,2015/03/03,2000,2000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,0,,2,2,2,,0,213,3,1115,,MASON,ST,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"to comply with compliant 201405501 - repair rear stairs. repalce in kind.  less than 50%"
#201410310471,8,2014/10/31,2014/11/03,ISSUED,9,2015/03/03,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0,,2,2,1,,0,1876,001E,1535,,30TH,AV,,,OWNER,,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"revision of permit no. 201410179204 - request the 6 windows on the south side and 6 windows on the west side can use vinyl material. (will use vinyl.) comply with egress window requirement."
#201411030472,8,2014/11/03,2014/11/03,ISSUED,9,2015/05/03,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,,1,1,1,,2,2936A,35,81,,ROCKWOOD,CT,,,OWNER,OWNER,,OWNER,,OWNER,,OWNER,CA,00000-0000,,,"BUILD NEW RETAINING WALL PER PLAN INDICATED (REPLACE RETAINING WALL IN REAR)."
#201411030473,8,2014/11/03,2014/11/03,ISSUED,9,2015/03/03,2400,2400,OFFICE,0,OFFICE,0,2,,27,27,27,,7,3721,1,100,,01ST,ST,,,THOMAS,PFORSICH,7075261908,"TRUE NORTH SIGNS & GRAPHIC SERVICES",2277,CHANCERY,CT,"SANTA ROSA",CA,95403-0000,,,"PROVIDE 8 EVACUATION SIGNS (4 EA ON 5TH AND 7TH FLOOR)"
#201411030474,8,2014/11/03,2014/11/03,ISSUED,9,2015/03/03,1200,1200,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,,40,40,45,,8,230,28,1,,"EMBARCADERO CENTER",*,,,RONALD,DEMARTINI,5107313081,"SIEMENS INDUSTRY  INC.",25821,INDUSTRIAL,BL,HAYWARD,CA,94545-0000,,,"1ST FLOOR - FIRE ALARM WORK FOR ""THE MELT"" T.I. REMODEL ON 1ST FLOOR. ADDITIONS ARE 1 DUCT DETECTOR AND 1 MONITOR MODULE. MAHER N/A."
