"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200402095869,3,2004/02/09,2006/04/03,ISSUED,9,2007/04/03,100000,180000,OFFICE,0,OFFICE,0,345,5,240,,"GOLDEN GATE",AV,,,ARASH,ZOKARE,6502597772,"NATIONAL EARTHQUAKE ENGINEERS  INC.",BAYSHORE,HY,BURLINGAME,CA,94010-0000,"NAT'L EARTHQUAKE ENGINEERS 1499 BAYSHORE HWY#221 ",6502597915,"SEISMIC RETROFITTING SPECIAL PROCEDURE FOR UMB UNIEINFORCE MASONAR BUILDING. NO INCREASE IN OFFICE SPACE.",
#200403259616,3,2004/03/25,2006/04/06,ISSUED,9,2008/04/06,625000,625000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,992,22,3855,,WASHINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WINDER ARCHITECTS",,"RESUBMIT PREVIOUSLY APPROVED APPLN #2000/05/30/1316 & 2000/08/28/9040 WHICH WERE WITHDRAWN BEFORE ISSUING SCOPE OF WORK INCLUDES INTERIOR REMODELING OF 1ST & 2ND FLOOR AND THE ADDITION OF A NEW 3RD STORY AND A HORIZONTAL ADDITION TO THE REAR AT THE FIRST AND SECOND STORIES.",
#200404151393,3,2004/04/15,2006/04/05,ISSUED,9,2007/04/05,200000,200000,"2 FAMILY DWELLING",2,"DAY CARE CENTER",2,1280,3,463,,BELVEDERE,ST,,,,,,,,,,,,"KAPPE & DU ARCHITECTS",4154577801,"EXCAVATION @ REAR GROUND LEVEL TO PROVIDE 636 (N) SF AND (N) BATHRM  (N) STAIR AND (N) POPOUT AT REAR BASEMENT LEVEL FOR THE NEW DAYCARE.",
#200404272405,3,2004/04/27,2006/04/14,ISSUED,9,2007/04/14,125000,125000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5523,21,3288,,FOLSOM,ST,,,,,,,,,,,,"PATRICK MORA 115 VALENCIA SF  CA 94103",4154318601,"NEW 3RD FL-FAMILY/MUSIC RM INT ACCESS STAIRS&EXT REAR STAIR W/ PARTIAL DECK.FRONT TERR OVER 2/FL.",
#200405113608,3,2004/05/11,2006/04/03,ISSUED,9,2008/04/03,450000,1250000,"RETAIL SALES",0,APARTMENTS,6,3590,31,2235,,MISSION,ST,,,,,,,,,,,,"SANTOS AND URRUTIA 2145 HARRISON ST SF",,"ADDITION OF 6 RESIDENTIAL UNITS IN 3 NEW STORIES ON TOP OF A SEISMICALLY UPGRADED COMMERCIAL SPACE( 6 UNITS OVER COMMERCIAL)",
#200405214568,3,2004/05/21,2006/04/10,ISSUED,9,2006/10/10,18000,18000,"TOURIST HOTEL/MOTEL",36,"TOURIST HOTEL/MOTEL",36,282,2,749,,TAYLOR,ST,,,BEN,TERANI,5104289194,"FIRE & SEC. FIRE/B.TERANI",BEACH,ST,EMERYVILLE,CA,94608-0000,,,"UPGRADE FIRE ALARM SYSTEM.",
#200406025359,3,2004/06/02,2006/04/27,ISSUED,9,2008/04/27,200000,400000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3649,23,245,,CHATTANOOGA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"DELTA DESIGN & ENGINEERING 965 HOWARD ST SF",,"HORIZONTAL ADDITION- THREE STORY ADDITION WHILE SETTING BACK THE EXISTING GARAGE PER PLANS",
#200406035468,3,2004/06/03,2006/04/19,ISSUED,9,2006/10/19,8700,8700,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1199,21,442,,LYON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"STUDIO 12 ARCH.",,"PARTIALLY ENCLOSED REAR DECK TO BE ENCLOSED 75 SQ FT TOTAL.ADD NEW 2 WINDOWS PLUS NEW SKYLIGHT. ADD 3 NEW DOORS (2 EXTERIOR).",
#200406166579,6,2004/06/16,2006/04/06,ISSUED,9,,,,"WAREHOUSE NO FRNITUR",0,,,3548,89,1350,,NATOMA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"GABRIEL Y NG AIA",5636655,"DEMOLISH 1 STORY WAREHOUSE.",
#200407209327,3,2004/07/20,2006/04/21,ISSUED,9,2007/04/21,250000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3621,90,3775,,21ST,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WESSEL ASSOICATES 473 COLLINGWOOD ST SF 94114",4152856500,"VERTICAL ADDIITON- 2ND STORY ADDN CONSISTING OF 2 BEDRM & 2 BATHRMS. REMODEL OF 1ST FLR BEDRM/DINING ROOM AND NEW WINDOWS/FRENCH DOORS. EXTERIOR FINISHES.",
#200408091013,3,2004/08/09,2006/04/07,ISSUED,9,2007/04/07,135000,186000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6753,22,106,,CAYUGA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"PATRICK MORA",,"NEW SECOND FLOOR MASTER BEDROOM  BATH 2 BEDROOMS BATHROOM STAIRS",
#200408161603,3,2004/08/16,2006/04/06,ISSUED,9,2007/04/06,30000,230000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5676,39,216,,CORTLAND,AV,,,,,,,,,,,,"INSITE ARCHITECTURE -SUSAN MICHAEL 1595 DOLORES ST",,"VERTICAL ADDITION  ADD SECOND STORY",
#200408232225,6,2004/08/23,2006/04/24,ISSUED,9,,,,"1 FAMILY DWELLING",1,,,1504,16,570,,41ST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WILLIAM LIM",4158268349,"DEMOLISH A 1 STORY 1 DWELLING UNIT BLDG.",
#200408232228,2,2004/08/23,2006/04/24,ISSUED,9,2008/04/24,665250,665250,,,"2 FAMILY DWELLING",2,1504,16,570,,41ST,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WILLIAM LIM",4158268349,"ERECT A 3 STORY 2 UNIT RESIDENTIAL BLDG.",
#200408232307,3,2004/08/23,2006/04/06,ISSUED,9,2007/04/06,125000,175000,"ARTIST LIVE/WORK",18,"ARTIST LIVE/WORK",18,3573,104,2169,,FOLSOM,ST,305,A,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"(WORK AT UNIT # M305 ONLY.) GENERAL RENOVATION INTERIORS OF BATHROOMS/BEDROOMS/LIVING AREAS AND ROOF DECKS  SEISMIC REINFORCING AND HORIZONTAL EXTENSION ONTO NORTH ROOF DECK - SPRINKLERS UNDER SEPARATE PERMIT.",
#200408242410,3,2004/08/24,2006/04/07,ISSUED,9,2007/04/07,55000,55000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1280,29,41,,GRATTAN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL KITCHEN  REPLACE EXISTYING GARAGE & DECK",
#200409073467,3,2004/09/07,2006/04/03,ISSUED,9,2006/10/03,20000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5956,025A,179,,MADRID,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SINGLE STORY ADDITION AT REAR OF (E) BUILDING. PER PLAN (16'X12'6""). COMPLY W/N.O.V 200452329",
#200409144083,3,2004/09/14,2006/04/05,ISSUED,9,2007/04/05,200000,200000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1641,51,219,,BALBOA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO CONSTRUCT A TWO STORY REAR ADDITION AND RELOCATE THE EXISTING RESIDENTIAL UNIT ON GROUND FLOOR TO 2ND FLOOR AT REAR THE COMMERCIAL SPACE SHALL THEN BE EXPANDED TO OCCUPY THE WHOLE GROUND FLOOR SPACE PER PLANS",
#200409144083,3,2004/09/14,2006/04/05,ISSUED,9,2007/04/05,200000,200000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1641,51,221,,BALBOA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO CONSTRUCT A TWO STORY REAR ADDITION AND RELOCATE THE EXISTING RESIDENTIAL UNIT ON GROUND FLOOR TO 2ND FLOOR AT REAR THE COMMERCIAL SPACE SHALL THEN BE EXPANDED TO OCCUPY THE WHOLE GROUND FLOOR SPACE PER PLANS",
#200409144083,3,2004/09/14,2006/04/05,ISSUED,9,2007/04/05,200000,200000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1641,51,223,,BALBOA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"TO CONSTRUCT A TWO STORY REAR ADDITION AND RELOCATE THE EXISTING RESIDENTIAL UNIT ON GROUND FLOOR TO 2ND FLOOR AT REAR THE COMMERCIAL SPACE SHALL THEN BE EXPANDED TO OCCUPY THE WHOLE GROUND FLOOR SPACE PER PLANS",
#200410045856,3,2004/10/04,2006/04/06,ISSUED,9,2007/04/06,50000,140000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3620,9,3622,,22ND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"E.E. WEISS ARCHITECT.      C-22416",4154546700,"SITE PERMIT  2ND FLOOR MASTER SUITE ADDITION (REAR OF PROPERTY)  STAIR TOWER ADDITION  NEW DECK @ 1ST FLOOR.",
#200410136625,3,2004/10/13,2006/04/20,ISSUED,9,2007/04/20,80000,145000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5378,22,76,,WATERVILLE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"A & J DESIGN ASSOC. INC.                    CE3797",4156828683,"PROPOSED HORIZONTAL ADDITION.",
#200410197160,3,2004/10/19,2006/04/26,ISSUED,9,2007/04/26,100000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5724,8,562,,ELLSWORTH,ST,,,ROBERT,HOWARD,4156137023,"ROBERT HOWARD BUILDER",ELLSWORTH,ST,"SAN FRANCISCO",CA,94110-0000,,,"THIS PROJECT CONSISTS OF 880 SF VERTICAL ADDITION WITH 2 SMALL DECKS  NEW STAIRS  TO THE ADDITION  NEW BATH  3 NEW BDRMS  LAUNDRY RM. ALTERATIONS TO EXISTING KITCHEN  DINING RM  INSTALLATION F A GND-TIE PHOTOVOLTAIC ARRAY ON ROOF",
#200410217428,3,2004/10/21,2006/04/12,ISSUED,9,2006/08/12,2000,2000,OFFICE,2,OFFICE,2,4172,41,1169,,TENNESSEE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REV. APPL#9906330- CREATE NEW LIGIHTWELL ON SOUTHSIDE OF APPROVED NEW CONSTRUCTION UNDER PERMIT 9906330'S'. CREATE CLERESTORY TO OFFICE (GARAGE LEVEL)  REDUCE BUILDING ENVELOPE @ REAR OF BUILDING.",
#200412091097,2,2004/12/09,2006/04/04,ISSUED,9,2010/01/04,2000000,4660000,,,APARTMENTS,15,1823,51,2545,,JUDAH,ST,,,TERRY,TONG,4158680888,"L. F. GEORGE PROPERTIES INC.",BRANNAN,ST,"SAN FRANCISCO",CA,94103-0000,,,"ERECT: ONE TYPE-5  FOUR STORY  15 DWELLING UNITS RESIDENTIAL AND 6 COMMERCIAL BUILDING.",
#200412211926,3,2004/12/21,2006/04/17,ISSUED,9,2006/08/17,2500,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,5691,50,825,,PERALTA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SEE ATTACHED 3R-4103 INSPECTION REPORT",
#200412211926,3,2004/12/21,2006/04/17,ISSUED,9,2006/08/17,2500,10000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,5691,50,823,,PERALTA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SEE ATTACHED 3R-4103 INSPECTION REPORT",
#200501284201,3,2005/01/28,2006/04/28,ISSUED,9,2006/08/28,2500,2500,OFFICE,0,OFFICE,0,3736,6,246,,01ST,ST,,,"L.D. STROBEL CO LTD",,9256863241,"L.D. STROBEL CO LTD","SHARY CIRCLE",,CONCORD,CA,94522-0000,,,"REPLACE ALL ANTENNA ON GAMMA SECTOR. REPLACING CENTER ANTENNAS ON BETA SECTOR. TOTAL OF 6 ANTENNA-3 ANTENNA SECTOR @ CORNER OF 1ST ST & TEHAMA ST  3-ANTENNA SECTOR @ WEST ELEVATION.COMPLY COMPLAINT #200010137 BID-INSP.",
#200502014516,3,2005/02/01,2006/04/17,ISSUED,9,2008/04/17,400000,815000,"1 FAMILY DWELLING",1,APARTMENTS,5,4269,15,2919,,24TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 4 DWELLING UNITS(INCLUDING 1 PER EXTG) TO A COMMERCIAL/RESIDENTIAL  BUILDING. 2 RESIDENTIAL UNIT WOULD BE CONVERTED FROM EXISTING COMMERCIAL RESIDENTIAL SPACE OF 2ND LEVEL. 3 NEW RESIDENTIAL UNITS COULD BE ADDED A VERTICAL ADDITION.",
#200502014516,3,2005/02/01,2006/04/17,ISSUED,9,2008/04/17,400000,815000,"1 FAMILY DWELLING",1,APARTMENTS,5,4269,15,2917,,24TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 4 DWELLING UNITS(INCLUDING 1 PER EXTG) TO A COMMERCIAL/RESIDENTIAL  BUILDING. 2 RESIDENTIAL UNIT WOULD BE CONVERTED FROM EXISTING COMMERCIAL RESIDENTIAL SPACE OF 2ND LEVEL. 3 NEW RESIDENTIAL UNITS COULD BE ADDED A VERTICAL ADDITION.",
#200502286399,3,2005/02/28,2006/04/20,ISSUED,9,2007/04/20,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1375,22,191,,15TH,AV,,,COLUMBA,DUFFY,4154929449,"C.A. DUFFY",CONSTANCE,DR,"SAN RAFAEL",CA,94903-0000,,,"SMALL HORIZONTAL ADDITION @ 2ND LEVEL (3'6""X11'10"" +/-) TO INCREASE FAMILY ROOM SIZE",
#200503076941,3,2005/03/07,2006/04/14,ISSUED,9,2008/04/14,425000,425000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6903,9,342,,MONCADA,WY,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL (E) RESIDENCE TO INCLUDE NEW PARTITIONS  PLUMBING  HEATING ELEC  CASEWORK & FINISHE BASEMENT",
#200503107214,3,2005/03/10,2006/04/14,ISSUED,9,2007/04/14,70000,90000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6729,16,41,,SUSSEX,ST,,,,,,,,,,,,,,"REPAIR & REPLACE DECK  PROVIDE 2ND EGRESS FROM UPPER UNIT  HORIZ. ADDITION TO 2ND FL  UPGRADE SEISMIC.",
#200503157593,3,2005/03/15,2006/04/17,ISSUED,9,2008/04/17,322800,322800,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2688,29,86,,CLARENDON,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION TO REAR  3 STORIES WITH VARIANCE FOR 2ND MEANS OF EGRESS IN REQUIRED SIDE YARD SETBACK",
#200503238186,3,2005/03/23,2006/04/03,ISSUED,9,2008/04/03,300000,682000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6665,51,71,,MIGUEL,ST,,,"JOHN C.",POLLARD,4158260606,"5-12 CONST. INC DBA SF GARAGE",OTIS,ST,"SAN FRANCISCO",CA,94103-0000,,,"HORIZONTAL ADDITION OF 3RD STORY AT REAR OF BLDG  REMODEL OF E BLDG",
#200503288575,3,2005/03/28,2006/04/10,ISSUED,9,2007/04/10,150000,248000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1682,012C,6300,,FULTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD A VERTICAL ADDITION TO (E) 2 STORY BLDG. WORK INCLUDES INTERIOR RENOVATION  ELECTRICAL/PLUMBING WORK.",
#200504049103,3,2005/04/04,2006/04/11,ISSUED,9,2007/04/11,50000,50000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2688,1,25,,BELGRAVE,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"MISCELLANEOUS REMODELING (NO CHANGE USE)  ADDITION TO GUEST ROOM WITHIN SETSETBACKS.",
#200504119706,3,2005/04/11,2006/04/17,ISSUED,9,2006/08/17,1,1,SCHOOL,0,SCHOOL,0,834,5,50,,OAK,ST,,,"SWINERTON & WALBERG COMPANY",,4154212980,"SWINERTON & WALBERG COMPANY",TOWNSEND,ST,"SAN FRANCISCO",CA,94107-0000,,,"GENERATOR OPERATING PERMIT - REFERENCE- PA# 2002/10/09/8630.",
#200504281103,3,2005/04/28,2006/04/21,ISSUED,9,2007/04/21,250000,250000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1369,16,4736,,CALIFORNIA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"PROPOSED HORIZONTAL AND  VERTICAL ADDITION. BUILDING IS TO BE FULLY SPRINKLED. (UNDER SEPERATE PERMIT).",
#200504281159,3,2005/04/28,2006/04/04,ISSUED,9,2007/04/04,150000,150000,APARTMENTS,248,APARTMENTS,248,3570,2,520,,"SOUTH VAN NESS",AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"accessibility improvements at entry: renovation work for new men's & women's restrms @ ground fl.",
#200505031404,3,2005/05/03,2006/04/06,ISSUED,9,2007/04/06,100000,110000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3265,14,101,,WESTGATE,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 3RD FL MASTER BEDROOM SUITE TO (E) 3RD FL. ADD 1ST & 2ND FLOOR BATHROOMS.",
#200505031465,3,2005/05/03,2006/04/21,ISSUED,9,2007/04/21,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3600,33,279,,CUMBERLAND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADDITION OF 2 CAR GARAGE IN FRONT OF EXISTING HOUSE. NEW ENTRY STEPS UP TO HOUSE. NO CHANGE TO EXISTING HOUSE. ADD CURB CUT FOR DRIVEWAY.",
#200505031484,3,2005/05/03,2006/04/10,ISSUED,9,2007/04/10,96000,120000,"RETAIL SALES",2,"RETAIL SALES",2,3583,67,541,,CASTRO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"2 BUILDING 531 & 541 CASTRO ST TO BE CONSIDERED AS A SINGLE BUILDING INSTALL (N) GLASS STORE FRONT FOR RETAIL STORE INSTALL ADA COMPLIANT RESTROOM FOR THIS STORE. SPRINKLE ENTIRE BUILDING EXTERIOR WALL OF COMBINED 531 & 541 BUILDING TO BE 1 HOUR MIN.REF 200505031487 FOR 531 CASTRO ST.",
#200505031487,3,2005/05/03,2006/04/10,ISSUED,9,2008/04/10,250000,420000,"FOOD/BEVERAGE HNDLNG",2,"FOOD/BEVERAGE HNDLNG",2,3583,68,531,,CASTRO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REV.TO APPL#9510569 9623410 9802562 9802561.RESTAURANT EQUIPMENT & DETAIL SUBMITTAL.DAS COMPLAINT COMPLIANCE RE NOV DATED 8/9/1996. WORK TO COMPLY WITH AAC DECISION #94-22. CONTINUATION OF WORK UNDER APPL#200403168779. 2 BLDG. CONSIDERED AS A SINGLE BLDG.",
#200505061802,3,2005/05/06,2006/04/06,ISSUED,9,2006/10/06,15000,15000,SCHOOL,0,SCHOOL,0,1254,11,765,,ASHBURY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) FENCE & GATE AT FRONT PROP LINE (ON ASHBURY) WITH A NEW FENCE & GATE.",
#200505061802,3,2005/05/06,2006/04/06,ISSUED,9,2006/10/06,15000,15000,SCHOOL,0,SCHOOL,0,1254,11,755,,ASHBURY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REPLACE (E) FENCE & GATE AT FRONT PROP LINE (ON ASHBURY) WITH A NEW FENCE & GATE.",
#200505263573,3,2005/05/26,2006/04/25,ISSUED,9,2007/04/25,60000,80000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4079,8,758,,HAMPSHIRE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXPAND REAR OF HOUSE  REMODEL KITCHEN AND BATHROOM  (N) DECK  (N) DOWNSTAIRS BATHROOM  (N) PARTIAL",
