"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,
#200212103209,3,2002/12/10,2006/06/05,ISSUED,9,2008/06/05,350000,350000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,1528,23,2530,,ANZA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"SIA CONSULTING ENGINEERS",5840504,"PROPOSED COMPLETE STRUCTURAL SEPARATION OF (E) 4 UNIT BUILDING TO ACCOMMODATE 2 UNIT CONDO BUILDINGS.",
#200302268334,3,2003/02/26,2006/06/23,ISSUED,9,2007/06/23,95000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6713,1,197,,MOFFITT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"WM PASHELINSK",,"REAR TWO STORY ADDITION  REMODEL KITCHEN AND BATHROOMS  W/ REAR DECK AND STAIRS",
#200305063856,3,2003/05/06,2006/06/22,ISSUED,9,2007/06/22,73000,73000,"BARBER/BEAUTY SALON",0,"BARBER/BEAUTY SALON",0,282,10,834,,JONES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UMB RETROFIT - BOLT PLUS IRREGULARITIES CORR.",
#200308182331,2,2003/08/18,2006/06/02,ISSUED,9,2008/06/02,380000,540000,,,"2 FAMILY DWELLING",2,1508,15,522,,37TH,AV,,,,,,,,,,,,"K K CHIU",6506973818,"ERECT 4 STORY TWO UNIT DWELLING",
#200308182331,2,2003/08/18,2006/06/02,ISSUED,9,2008/06/02,380000,540000,,,"2 FAMILY DWELLING",2,1508,15,524,,37TH,AV,,,,,,,,,,,,"K K CHIU",6506973818,"ERECT 4 STORY TWO UNIT DWELLING",
#200308182334,6,2003/08/18,2006/06/02,ISSUED,9,,,,"2 FAMILY DWELLING",2,,,1508,15,522,,37TH,AV,,,,,,,,,,,,"K K CHIU",6506973818,"DEMOLISH A TWO STORY TWO UNIT RESIDENTIAL BLDG",
#200308182334,6,2003/08/18,2006/06/02,ISSUED,9,,,,"2 FAMILY DWELLING",2,,,1508,15,524,,37TH,AV,,,,,,,,,,,,"K K CHIU",6506973818,"DEMOLISH A TWO STORY TWO UNIT RESIDENTIAL BLDG",
#200309295983,3,2003/09/29,2006/06/21,ISSUED,9,2008/06/21,150000,450000,"2 FAMILY DWELLING",2,APARTMENTS,3,1212,3,217,,COLE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"REZA KHOSHNEVISAN (SIA CONSULTING ) MISSION ST SF",4155840504,"VERTICAL & HORIZONTAL- PROPOSED REAR ADDITION-VERTICAL ADDITION & CHANGE OF OCCUPANCY FROM 2 TO 3 UNITS.",
#200309295983,3,2003/09/29,2006/06/21,ISSUED,9,2008/06/21,150000,450000,"2 FAMILY DWELLING",2,APARTMENTS,3,1212,3,215,,COLE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"REZA KHOSHNEVISAN (SIA CONSULTING ) MISSION ST SF",4155840504,"VERTICAL & HORIZONTAL- PROPOSED REAR ADDITION-VERTICAL ADDITION & CHANGE OF OCCUPANCY FROM 2 TO 3 UNITS.",
#200312222850,3,2003/12/22,2006/06/09,ISSUED,9,2006/10/09,1,1,APARTMENTS,15,APARTMENTS,15,621,21,1627,,CLAY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"HIMAT DESIGN",,"COLLECTION FOR 1627  1629  1631 CLAY ST",
#200312222850,3,2003/12/22,2006/06/09,ISSUED,9,2006/10/09,1,1,APARTMENTS,15,APARTMENTS,15,632,39,1629,,CLAY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"HIMAT DESIGN",,"COLLECTION FOR 1627  1629  1631 CLAY ST",
#200312222850,3,2003/12/22,2006/06/09,ISSUED,9,2006/10/09,1,1,APARTMENTS,15,APARTMENTS,15,621,21,1631,,CLAY,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"HIMAT DESIGN",,"COLLECTION FOR 1627  1629  1631 CLAY ST",
#200312313217,3,2003/12/31,2006/06/09,ISSUED,9,2007/06/09,200000,200000,APARTMENTS,3,APARTMENTS,4,4162,54,909,,WISCONSIN,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW FRONT STAIR W/SECURITY WALL ENCLOSURE  NEW BACK STAIR & BRING UP TO CODE ELEC AND PLUMB ETC. ESTABLISH 3RD FLOOR OF OCCUPANCY. INTERIOR IMPROVEMENTS  FRONT  REAR STAIRS  NEW FRONT FENCE.",
#200404080841,3,2004/04/08,2006/06/08,ISSUED,9,2007/06/08,150000,150000,APARTMENTS,3,APARTMENTS,3,663,51,1959,,PINE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ARCH: KAPLAN ARCH.",4159746794,"REMOVE (E) 4 STORY EXTERIOR WOOD STAIR & 4 STORY REAR STRUCTURE. REPLACE WITH NEW 4 STORY REAR STAIR & 4 STORY STRUCTURE. (HORIZONTAL ADDITION)",
#200404080841,3,2004/04/08,2006/06/08,ISSUED,9,2007/06/08,150000,150000,APARTMENTS,3,APARTMENTS,3,663,52,1961,,PINE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ARCH: KAPLAN ARCH.",4159746794,"REMOVE (E) 4 STORY EXTERIOR WOOD STAIR & 4 STORY REAR STRUCTURE. REPLACE WITH NEW 4 STORY REAR STAIR & 4 STORY STRUCTURE. (HORIZONTAL ADDITION)",
#200404080841,3,2004/04/08,2006/06/08,ISSUED,9,2007/06/08,150000,150000,APARTMENTS,3,APARTMENTS,3,663,53,1963,,PINE,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ARCH: KAPLAN ARCH.",4159746794,"REMOVE (E) 4 STORY EXTERIOR WOOD STAIR & 4 STORY REAR STRUCTURE. REPLACE WITH NEW 4 STORY REAR STAIR & 4 STORY STRUCTURE. (HORIZONTAL ADDITION)",
#200404151373,3,2004/04/15,2006/06/22,ISSUED,9,2007/06/22,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6489,53,12,,BYRON,CT,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"  WOOD DECK REPLACEMENT.",
#200405073300,3,2004/05/07,2006/06/26,ISSUED,9,2010/03/26,1000000,2700000,OFFICE,0,APARTMENTS,14,669,10,1158,,SUTTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATION OF EXISTING COMMERCIAL STORE  FIVE STORY RESIDENTIAL ADDITION",
#200405123625,3,2004/05/12,2006/06/23,ISSUED,9,2008/06/23,20000,500000,APARTMENTS,5,APARTMENTS,3,979,12,2812,,WASHINGTON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"ALEX SEIDEL",,"UNIT MERGER BUILDING REPAIRS STAIR DECKS FOUNDATIONS SITE WORK UNIT RENOVATIONS INCLUDING ELECTRICAL  PLUMBING  KITCHENS  BATHS.",
#200405194312,3,2004/05/19,2006/06/21,ISSUED,9,2009/06/21,5500000,5500000,"WAREHOUSE NO FRNITUR",0,APARTMENTS,35,3775,7,1,,"SOUTH PARK",ST,,,ANDY,SHREK,4157732370,"WEBCOR CONSTRUCTION INC.","MARINERS ISLAND",BL,"SAN MATEO",CA,94404-0000,,,"RENOVATION OF (E) 3 STORY CONCRETE WAREHOUSE. ADD 2 MORE STORIES. ADDING 35 RESIDENTIAL UNITS  OFF STREET PARKING AND 4000 SQ FT COMMERCIAL. REVIEW AS WELL AS ISSUED. TOTAL 5 STORY.",
#200406045613,6,2004/06/04,2006/06/30,ISSUED,9,,,,"1 FAMILY DWELLING",1,,,6074,32,336,,MUNICH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"A + D ARCH. 450 GEARY ST#100",,"DEMOLISH A ONE STORY SINGLE FAMILY DWELLING",
#200406045620,2,2004/06/04,2006/06/30,ISSUED,9,2007/06/30,200000,200000,,,"1 FAMILY DWELLING",1,6074,32,336,,MUNICH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,"A+ D ARCH.",,"ERECT A TWO STORY SINGLE FAMILY DWELLING",
#200406095892,3,2004/06/09,2006/06/05,ISSUED,9,2006/10/05,2000,2000,"2 FAMILY DWELLING",2,"1 FAMILY DWELLING",1,5720,57,190,,PARK,ST,,,,,,,,,,,,"JIM FAGIER",4155930423,"IN CONJUNCTION WITH THE PERMIT FOR 192 PARK -  2 FLAT BLDG. TO 1 UNIT CUT DOOR OPENING DELETE EXTERIOR DOOR & REPLACE WITH WINDOW. FRONT BUILDING ONLY.",
#200407289990,3,2004/07/28,2006/06/20,ISSUED,9,2007/06/20,80000,600000,APARTMENTS,3,APARTMENTS,3,122,6,1122,,GREEN,ST,,,MARK,BUILDERS,4157773600,"MARK MACCARRA BUILDERS INC","SANTA CLARA",WY,"SAN MATEO",CA,94403-0000,"MIKE LARKIN 610-22ND ST #303 SF  CA 94107",4156214204,"REV 200206068373.EXPAND GARAGE SPACE 882sf. REMODEL (E)LOWER LEVEL APART.ADD NEW STAIRWAY IN FRONT OF EXISTING HOUSE. REPAIR DAMAGED WOOD WINDOWS AND WALL SIDING",
#200411129039,3,2004/11/12,2006/06/14,ISSUED,9,2007/06/14,1000,300000,OFFICE,0,OFFICE,0,284,4,500,,SUTTER,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"UNIT#405 - REMOVE NON COMPLIANT EXIT SIGNS  INSTALL EXIT SIGN  INSTALL RATED STORAGE CLOSER DOOR  TO REMOVE NOV# 200450829. LEGALIZE ENTIRE REMODELED UNIT. INSTALL NEW XRAY & MED GAS STORAGE CLOSET.",
#200411199724,6,2004/11/19,2006/06/05,ISSUED,9,,,,"ARTIST LIVE/WORK",1,,,3594,15,590,,SHOTWELL,ST,,,ALAN,CALAGHAN,4153050081,"THIR COAST SUINEAR INC",CLIPPER,ST,"SAN FRANCISCO",CA,94114-0000,,,"DEMOLISH 1 STORY OF 1 DWELLING UNIT.",
#200411199724,6,2004/11/19,2006/06/05,ISSUED,9,,,,"ARTIST LIVE/WORK",1,,,3594,15,3350,,20TH,ST,,,ALAN,CALAGHAN,4153050081,"THIR COAST SUINEAR INC",CLIPPER,ST,"SAN FRANCISCO",CA,94114-0000,,,"DEMOLISH 1 STORY OF 1 DWELLING UNIT.",
#200411199724,6,2004/11/19,2006/06/05,ISSUED,9,,,,"ARTIST LIVE/WORK",1,,,3594,15,3352,,20TH,ST,,,ALAN,CALAGHAN,4153050081,"THIR COAST SUINEAR INC",CLIPPER,ST,"SAN FRANCISCO",CA,94114-0000,,,"DEMOLISH 1 STORY OF 1 DWELLING UNIT.",
#200411199736,2,2004/11/19,2006/06/05,ISSUED,9,2008/06/05,425000,2297000,,,APARTMENTS,6,3594,15,3354,,20TH,ST,,,ALAN,CALAGHAN,4153050081,"THIR COAST SUINEAR INC",CLIPPER,ST,"SAN FRANCISCO",CA,94114-0000,,,"TO ERECT 5 STORIES OF 6 DWELLING UNITS RESIDENTIAL  COMMERCIAL & PARKING.",
#200411229802,3,2004/11/22,2006/06/21,ISSUED,9,2007/06/21,100000,280000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2085,47,1806,,GREAT,HY,,,"ABACUS GROUP BUILDERS INC",,4159270667,"ABACUS GROUP BUILDERS INC","P.O. BOX 746",,"CORTE MADERA",CA,94976-0000,,,"VERTICAL AND HORIZONTAL ROOM ADDITION AND REMODELING OF (E) SINGLE FAMILY DWELLING.",
#200411229879,1,2004/11/22,2006/06/26,ISSUED,9,2008/06/26,700000,1920000,,,SCHOOL,0,3808,1,184,,HOOPER,ST,,,"STEVEN OLIVER",,5104129090,"OLIVER & COMPANY INC","SOUTH 51ST",ST,RICHMOND,CA,94804,,,"ERECT 1 STORY POST-SECONDARY EDUCATION BLDG.",
#200412161559,3,2004/12/16,2006/06/15,ISSUED,9,2007/06/15,50000,56000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3080,6,1635,,PLYMOUTH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION- 1ST FLOOR SIDE YARD ADDITION TO KITCHEN. AND (1) 1/2 BATH UNDER STAIRS",
#200412242147,3,2004/12/24,2006/06/08,ISSUED,9,2007/06/08,250000,300000,OFFICE,0,OFFICE,0,196,8,580,,WASHINGTON,ST,,,"NARROWBACK CONSTRUCTION CO.",,4158501069,"NARROWBACK CONSTRUCTION CO.",OSHAUGHNESSY,ST,"SAN FRANCISCO",CA,94109-0000,,,"SEISMIC RETROFIT TO SFBC 3403.6 TO COMPLY W/UMB ORDINANCE.ACCESS IMPROVEMENTS REQUIRED FOR ABOVE.",
#200412282231,3,2004/12/28,2006/06/26,ISSUED,9,2008/06/26,150000,380000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,1619,006F,767,,25TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SITE PERMIT THIRD STORY ADDITION.",
#200412312417,3,2004/12/31,2006/06/14,ISSUED,9,2007/06/14,80000,221000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6086,011A,478,,LISBON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION TO REAR OF HOUSE VERTICAL ADDITION.",
#200501052581,3,2005/01/05,2006/06/02,ISSUED,9,2007/06/02,50000,50000,"RETAIL SALES",0,"RETAIL SALES",0,3705,43,835,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REV.TO APPL#9925552 & 9925552.RELOCATE ELEVATOR BANK FROM ATRIUM AND OTHER REVISIONS.",
#200501133211,3,2005/01/13,2006/06/30,ISSUED,9,2007/06/30,65000,65000,APARTMENTS,3,"2 FAMILY DWELLING",2,1220,9,1234,,PAGE,ST,0,,"DEREK THOMPSON/SUSKIND BRADLEY",SUSKIND/BRADLEY,4156995274,"THOMPSON SUSKIND L P",BUSH,ST,"SAN FRANCISCO",CA,94115-0000,,,"REMOVAL OF BAY WINDOWS IN BACK ROOM  AND REPAIR TO CEILING AND FLOOR OF 1920'S ADDITION NOT VISIBLE FROM STREET- 3 UNITS TO 2 UNITS.",
#200501193529,3,2005/01/19,2006/06/06,ISSUED,9,2007/06/06,145000,183000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2012,8,1731,,37TH,AV,,,"JEFFREY HO",*,4158066896,"J. HO CONSTRUCTION INC","OAKWOOD DRIVE",,MILLBRAE,CA,94030-0000,,,"GROUND FL REMODEL & 2ND STORY REAR ADDITION.",
#200501263995,3,2005/01/26,2006/06/05,ISSUED,9,2008/06/05,120000,348000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1378,35,1725,,LAKE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD A NEW 3RD FLOOR & REAR EXTENSION AT AN EXISTING 2 STORIES RESIDENTIAL BUILDING.",
#200501284268,3,2005/01/28,2006/06/13,ISSUED,9,2008/06/13,450000,496000,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,516,4,3041,,WEBSTER,ST,0,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"EXISTING 2 STOREY SINGLE UNIT RESIDENCE TO BE ALTERED TO A 4 STOREY TWO UNIT RESIDENCE",
#200502044824,3,2005/02/04,2006/06/26,ISSUED,9,2008/06/26,200000,350000,"2 FAMILY DWELLING",2,APARTMENTS,3,3575,65,3235,,17TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATION OF (E) 1ST AND 2ND FLOORS. ADDITION OF 3RD AND 4TH FLOORS. MODIFY EXISTING CONSTRUCTION TO 1 HOUR ASSEMBLY.",
#200502044824,3,2005/02/04,2006/06/26,ISSUED,9,2008/06/26,200000,350000,"2 FAMILY DWELLING",2,APARTMENTS,3,3575,65,3237,,17TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RENOVATION OF (E) 1ST AND 2ND FLOORS. ADDITION OF 3RD AND 4TH FLOORS. MODIFY EXISTING CONSTRUCTION TO 1 HOUR ASSEMBLY.",
#200502155564,3,2005/02/15,2006/06/19,ISSUED,9,,,420000,OFFICE,0,OFFICE,0,1779,7,1351,,24TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"GENERAL BUILDING REMODELING FOR ADA WORK/BARRIER REMOVAL WORK RELATED ONLY. ADD NEW ELEVATOR AND MECH. ROOM  REMODEL TOILETS AND RELATED PLUMBING WORK  RELATED ELECTRICAL WORK.",
#200502165635,3,2005/02/16,2006/06/28,ISSUED,9,2007/06/29,250000,250000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2751,007E,377,,DIAMOND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FACADE REMODEL INCLUDING NEW GARAGE DOOR AND SEISMIC FRAME   WINDOWS. INTERIOR REMODEL OF 2 UNITS INCLUDING PLUMBING & ELECTRICAL. REAR ADDITION OF 370 SQ.FT. BEDROOM AT 2/F. AB009 TO BE FILED @S1 FINAL REVISION",
#200502165635,3,2005/02/16,2006/06/28,ISSUED,9,2007/06/29,250000,250000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2751,007E,375,,DIAMOND,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"FACADE REMODEL INCLUDING NEW GARAGE DOOR AND SEISMIC FRAME   WINDOWS. INTERIOR REMODEL OF 2 UNITS INCLUDING PLUMBING & ELECTRICAL. REAR ADDITION OF 370 SQ.FT. BEDROOM AT 2/F. AB009 TO BE FILED @S1 FINAL REVISION",
#200502256277,3,2005/02/25,2006/06/28,ISSUED,9,2007/06/28,200000,200000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,964,5,3030,,PACIFIC,AV,,,,,,,,,,,,,,"DEMOLITION OF EXTG GARAGE/CONSTRUCT OR NEW GARAGE/LANDSCAPE PLNG",
#200503238227,3,2005/03/23,2006/06/20,ISSUED,9,2007/06/20,150000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1333,32,130,,26TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMOVE (E) DECKS  EXCAVATE PORTION BASEMENT  REPACE (E) WALL W/NEW FDN  INSTALL DECKS/EXTEND REAR OF HOUSE  12'-1/F & 6'-2/F. INSTALL NEW STAIR 1/F & 2/F",
#200503308777,3,2005/03/30,2006/06/19,ISSUED,9,2007/06/19,175000,175000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1553,6,531,,10TH,AV,,,"BENNY G",ROGERS,4152588125,"BEN ROGNE CONSTRUCTION",OLIVE,AV,"SAN ANSELMO",CA,94960,,,"NORTHWEST CORNER OF HOUSE IS CURRENTLY 3 STORY BACK PORCH.RECONSTRUCT AREA & INTEGRATE IT INTO HOUSE",
#200504079361,3,2005/04/07,2006/06/16,ISSUED,9,2008/12/16,1500000,1500000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,958,27,2800,,BROADWAY,*,0,,"GARY VAN ACKER",,4153835589,"VAN ACKER CONST ASSOC INC",REED,BL,"MILL VALLEY",CA,94941,,,"REMODEL (4) FLOORS OF BUILDING INTERIOR. REPLACE NORTH ROOF DORMER W/SKYLIGHT & WINDOW. REPLACE PORTION OF ROOF W/ INTERIOR DECK. MOVE INTERIOR ELEVATOR TO NEW LOCATION.",
#200504150138,3,2005/04/15,2006/06/09,ISSUED,9,2007/06/09,150000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5517,77,214,,PRECITA,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW 2ND FLOOR ADDITION 861 SQ FT. HABITABLE SPACE IS LESS THAN 500 SQ. FT.",
#200504200491,3,2005/04/20,2006/06/08,ISSUED,9,2007/06/08,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,961,17,2661,,BROADWAY,*,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"SMALL ADDITION TO (E) 2ND STORY AT SOUTH WEST CORNER OF BLDG. ALL INTERIOR WORK EXCEPT FOR 2ND FLOOR ADDITION APPROVED UNDER PA# 2005/12/07/9795.",
#200505041622,3,2005/05/04,2006/06/23,ISSUED,9,2007/06/23,60000,250000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,3619,70,79,,CHATTANOOGA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"VERTICAL AND HORIZONTAL ADDITION AND REMODEL FOR 2 UNIT BLDG - VERTICAL ADDITION @ 4/F AND HORIZ. ADDITION @ REAR G/F  2/F & 3/F REMODEL",
